¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.630345
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077692
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355644
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.663976
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.001433
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359292
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.752443
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.195786
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.678629
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21278
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81108
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48041
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90961
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81772
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86631
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09056
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48463
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149086
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359215
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585541
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826905
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083794
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363482
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.673839
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009156
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.367749
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.761905
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.210229
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.690787
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22636
Ë(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8249
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49604
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92274
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83278
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88378
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10384
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51407
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155136
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365716
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592547
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832773
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09014
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372778
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683975
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017205
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.376568
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.776078
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.22163
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.703447
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24049
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83936
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51239
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93675
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84883
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90243
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11423
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52714
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161346
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372392
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599741
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838868
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09673
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382324
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.694386
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.025584
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385747
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.790641
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.233484
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.71661
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25519
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85447
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52947
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95161
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86588
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92223
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12603
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54109
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167715
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37924
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606187
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845186
¼(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104934
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.39212
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704504
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034292
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.395642
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.805582
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.24579
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.730278
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27005
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87022
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54728
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96735
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88395
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93616
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13918
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55666
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174247
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386262
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612256
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85173
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114176
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402167
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712785
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.043331
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.409532
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.820446
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.258553
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.744453
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28465
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88662
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56657
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32079
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90303
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94857
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15369
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57388
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27195
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180936
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393455
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61853
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8585
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123647
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412464
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721366
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.052699
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.423764
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.832402
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271767
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.759134
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29982
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90367
Î(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58252
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33892
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92313
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96223
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16962
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59273
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29465
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187785
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400821
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625014
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86673
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133348
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423011
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730249
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062527
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438345
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.844769
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.285437
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.774323
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31557
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92136
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59922
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35792
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93789
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97697
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1869
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61321
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31933
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194794
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408235
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631706
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.87589
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143276
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433806
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739434
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.076106
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.453274
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.857548
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.299564
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.789889
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33191
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94087
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61668
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37778
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95167
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99293
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20556
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63538
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34602
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201962
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414648
¸(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638606
(377.56, 16.08, 283.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885261
