¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.283342
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02978
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16128
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29828
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44113
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59006
·(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74546
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90761
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07698
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.868611
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.040601
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.226256
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.427237
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645382
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872127
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076173
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296128
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533951
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791847
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155677
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5762
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050868
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590802
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433395
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538873
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648615
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762836
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881779
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00561
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13457
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26898
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.409
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55503
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70727
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86616
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03201
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20524
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.8446
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.014751
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.198341
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.396964
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.612522
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825653
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026196
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242324
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475821
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728837
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037536
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443536
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900844
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419773
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526793
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634563
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746723
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863483
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985053
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11165
³(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24351
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3809
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52413
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67345
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82924
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99179
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16038
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3349
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.820927
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.989238
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.170821
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.367196
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.580192
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78024
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977429
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189792
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419119
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667443
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93716
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315676
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756593
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255764
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623697
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733898
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848583
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09232
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22178
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35669
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49726
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64382
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79665
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95611
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11996
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29096
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46958
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.79758
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.964127
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143729
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337856
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548359
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73584
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929783
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138574
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363834
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60761
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872213
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192402
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617799
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098316
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452752
¼(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836966
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954315
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07649
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20373
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33623
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47435
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61824
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76828
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92345
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08416
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25183
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42692
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60988
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.774565
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.939386
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.117025
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.308988
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.514711
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692485
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883272
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088539
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309886
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549296
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808953
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091509
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484176
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947104
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167641
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943928
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06409
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18918
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31944
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45516
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59658
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74382
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89504
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05276
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21731
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38912
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56857
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75603
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.751894
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.914984
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.090717
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.280539
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.475089
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650069
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837826
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03968
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257288
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492449
µ(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747361
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02451
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355504
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801835
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897202
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05494
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17802
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30618
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4397
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57875
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72216
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87073
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02564
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18727
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35592
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53205
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71602
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90835
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.729511
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.890946
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.06481
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.252551
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.43634
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60867
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793458
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992024
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205965
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437031
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687339
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95933
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255816
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662115
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64039
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17021
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29638
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42777
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56423
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70438
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85044
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00272
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16155
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32726
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50025
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68095
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86973
(418.60, 13.99, 321.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06711
