¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19343
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758868
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176575
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.635303
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.150501
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.733019
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41036
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19547
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10113
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1785
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50426
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11345
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.20233
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.06196
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.742744
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96104
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194041
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454318
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734432
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.040901
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382094
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75341
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171023
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.629092
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.143502
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.725069
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40202
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18697
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09196
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16712
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49106
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09483
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.16985
¡(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.02045
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739087
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957223
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189899
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449969
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72996
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.036074
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377254
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748027
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.165604
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.623031
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.136671
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.717311
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3939
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17871
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08307
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15594
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47809
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07654
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.14241
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.97922
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735468
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95348
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185839
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445669
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72558
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031308
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372527
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.74272
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.160316
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.617115
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.130005
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.709741
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38599
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17069
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07445
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14497
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46535
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05859
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11856
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52133
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731888
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949808
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.181857
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441421
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721294
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026601
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367912
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.737491
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.15516
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.611348
ª(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.123507
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.702363
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37829
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16291
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06611
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13422
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4533
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04096
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.09512
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46791
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728349
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94621
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177953
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437221
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717099
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021952
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363411
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73234
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.150134
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.605732
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.117177
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.695171
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3708
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15538
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05805
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12367
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44164
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02367
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.07207
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41482
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724847
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942684
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174129
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433074
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712997
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017364
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359024
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.727267
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145239
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.60026
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.111011
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.688173
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36354
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14701
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05028
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11334
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43022
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0067
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34817
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36215
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.721386
¬(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939233
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.170386
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428977
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70899
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012836
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.354751
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722273
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.14048
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594941
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.105013
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.681366
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35501
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13744
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04261
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10321
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41906
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99008
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33357
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30986
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717967
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935855
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.166724
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424932
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705077
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008371
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.350592
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71736
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.135853
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.589771
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.099182
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.674751
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34653
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12803
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03361
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09494
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40815
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9738
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31905
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26945
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.714589
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932554
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163142
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420941
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701257
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.003969
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346027
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712527
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.131361
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.584752
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.093522
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.668332
º(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33822
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11878
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02483
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08745
