¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‰(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646383
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667664
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136215
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670091
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19923
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73524
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17551
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2578
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4238
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70441
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86739
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03698
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21351
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39723
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58855
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78779
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99535
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26081
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61162
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93465
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985028
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214698
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462632
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731773
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000608
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282203
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588952
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9243
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290325
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678928
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146472
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681593
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19581
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74269
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18357
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.363
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87774
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23726
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55069
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7432
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91253
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08876
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27221
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46324
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6622
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8695
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13405
…(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51208
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994521
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223286
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471357
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739173
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010139
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292572
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60025
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936661
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300955
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69061
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156983
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693429
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19294
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74536
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19277
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05899
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37343
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70612
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05859
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38932
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61018
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7951
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97124
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15462
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34558
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54448
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75171
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01569
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00217
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231408
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480206
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746718
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019905
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303187
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611827
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949356
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311931
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702713
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167827
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694293
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19069
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74288
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47801
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76431
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90635
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21518
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5418
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88775
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23585
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45447
‰(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6828
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86082
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04431
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23542
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43444
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64188
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009722
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239612
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489103
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754432
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029911
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314044
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623688
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962309
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323297
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715179
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178938
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692861
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18907
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74107
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98709
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67961
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73788
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79919
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06366
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38475
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72474
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08525
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30678
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53307
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75744
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94128
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13269
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33209
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017362
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247891
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498109
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762227
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040154
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325176
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635812
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975628
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335021
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728083
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190354
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691975
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18813
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73999
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17532
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59829
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65568
ƒ(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71607
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77951
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91891
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2349
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56938
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92403
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16705
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39156
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62621
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84535
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03731
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025046
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256226
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507154
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77011
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050585
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336581
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648222
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988342
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347119
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741411
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2021
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69166
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18776
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73962
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36685
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52028
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57678
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63631
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69889
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76459
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83345
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09219
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42169
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77092
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03503
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25808
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49116
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73497
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032778
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264627
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514721
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778144
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061293
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348179
(369.54, 8.93, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66093
