¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‰(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20617
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65213
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24896
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40684
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90129
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42832
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87812
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10286
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33685
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58044
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83423
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09846
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37054
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65214
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89283
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966192
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183245
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395332
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621787
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864204
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124126
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403573
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942436
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463026
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05005
‡(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68651
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46325
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15728
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78818
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68459
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45041
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25471
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74015
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24692
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66356
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87936
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10459
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33907
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58321
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83755
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10252
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37873
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63889
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947435
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168844
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379962
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605442
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846678
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105397
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405819
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973684
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498135
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08625
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72423
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50842
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14222
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7715
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71691
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80244
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07731
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52848
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00771
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45169
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65526
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87244
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10106
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33909
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58702
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8453
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11442
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37572
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928952
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15488
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365088
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589549
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829704
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087175
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435307
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005129
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53347
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11979
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76231
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55375
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12803
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75578
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74913
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8277
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8707
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31051
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77742
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24788
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44674
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65363
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87234
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10459
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34642
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59832
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86078
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12313
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910718
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14128
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350627
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574131
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813231
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069524
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4646
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036778
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569077
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15362
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8007
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54923
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11471
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74099
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78114
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60833
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69171
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10048
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55567
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03933
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2461
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44833
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65874
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87922
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1153
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36117
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61729
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88061
‡(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892734
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128126
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336615
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559184
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79726
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052425
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493695
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068594
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604907
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18772
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83943
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53789
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10217
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72711
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94075
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39154
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52731
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89807
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34204
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81361
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05307
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25084
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45662
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6708
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8937
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13336
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38345
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64409
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875078
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109356
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323019
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544695
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781791
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035879
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522615
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100608
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640927
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22212
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87848
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52731
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09051
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70371
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18891
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17738
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36857
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72983
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13623
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59625
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86732
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06086
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26221
„(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47178
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68988
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91696
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15887
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41353
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857584
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090633
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309898
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530713
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766842
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03149
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551334
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132759
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672949
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25678
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91786
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51748
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06638
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66321
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39501
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99018
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2153
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56951
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94288
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38691
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68859
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87807
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07528
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28041
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49396
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7162
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94762
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19213
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84042
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072162
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297202
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517172
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752354
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056558
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579862
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165134
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703939
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2917
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95758
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49299
(331.67, 6.60, 321.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0308
