¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93275
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24413
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39484
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79751
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81622
(381.02, 14.30, 306.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 17.03765
(381.02, 14.30, 306.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.98927
(381.02, 14.30, 306.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.94444
(381.02, 14.30, 306.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.90314
(381.02, 14.30, 306.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.86533
(381.02, 14.30, 306.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.83095
(381.02, 14.30, 306.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.79999
(381.02, 14.30, 306.27) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.77239
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801035
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226021
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335361
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923681
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58827
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38024
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35058
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53933
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99418
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10472
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55095
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836466
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.266867
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388669
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982853
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66194
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46889
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47824
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68509
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19346
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4323
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08797
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871738
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.310815
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.820216
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04614
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73573
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55762
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60355
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83206
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39535
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76757
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06287
 (381.02, 14.30, 306.27) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 24.83794
(381.02, 14.30, 306.27) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 24.78564
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.906842
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.354589
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.869777
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11048
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80957
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64643
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72594
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98017
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61447
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1109
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26065
(381.02, 14.30, 306.27) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 24.97577
(381.02, 14.30, 306.27) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 24.9442
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.941718
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.398177
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.919154
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17485
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88354
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73515
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84898
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12934
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8386
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46221
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45994
(381.02, 14.30, 306.27) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 24.78066
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976218
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441551
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.968327
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23914
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95745
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82388
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9726
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29323
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06535
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98079
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66073
(381.02, 14.30, 306.27) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 24.82003
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.012987
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484687
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.017263
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.627826
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0314
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92303
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09676
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46084
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32445
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56895
(381.02, 14.30, 306.27) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 23.8189
(381.02, 14.30, 306.27) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 24.67854
Ÿ(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.051031
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.527569
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.065929
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.684748
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1052
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03027
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22138
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62971
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62554
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19299
(381.02, 14.30, 306.27) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 24.11793
(381.02, 14.30, 306.27) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 24.3543
(381.02, 14.30, 306.27) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 24.19794
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.088802
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.570165
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115124
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.741386
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17902
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13749
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34639
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79976
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93175
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72984
(381.02, 14.30, 306.27) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 24.84572
(381.02, 14.30, 306.27) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 24.70971
(381.02, 14.30, 306.27) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 24.51006
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12628
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612458
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.164192
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.797705
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25269
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24451
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47176
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.971
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24316
(381.02, 14.30, 306.27) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 18.92781
(381.02, 14.30, 306.27) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 24.85418
(381.02, 14.30, 306.27) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 18.68562
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163444
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.654424
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.212918
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.853675
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58838
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35145
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59741
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14309
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55304
(381.02, 14.30, 306.27) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 18.63287
(381.02, 14.30, 306.27) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 23.74851
(381.02, 14.30, 306.27) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 18.58693
(381.02, 14.30, 306.27) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 18.50483
€(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200273
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.696027
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.261271
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.909605
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65223
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45804
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73286
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3162
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85056
(381.02, 14.30, 306.27) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 18.7387
(381.02, 14.30, 306.27) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 24.03643
(381.02, 14.30, 306.27) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 18.71762
(381.02, 14.30, 306.27) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 18.73158
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.236749
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.737243
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.30922
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.966477
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71566
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56432
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87196
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49006
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18876
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39863
(381.02, 14.30, 306.27) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 24.13632
(381.02, 14.30, 306.27) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 24.78204
(381.02, 14.30, 306.27) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 18.75993
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272847
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778097
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.356737
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0207
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77864
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67016
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01124
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69126
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53299
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71976
(381.02, 14.30, 306.27) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 23.91683
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.30855
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.819302
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.403793
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07444
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8447
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81516
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15057
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91163
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85932
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0407
(381.02, 14.30, 306.27) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 24.83466
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.343829
(381.02, 14.30, 306.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.860048
