¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64039
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91231
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2866
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71478
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40181
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38765
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08955
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003956
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217363
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447802
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697335
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968375
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277808
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.579283
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440434
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88698
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385292
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912665
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49408
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15022
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89636
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74556
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7046
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74578
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96347
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34711
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71119
×(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42443
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36424
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00099
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000246
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213364
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.44348
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692652
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963282
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268626
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569286
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455585
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903798
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404158
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928946
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51235
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17093
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77943
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73548
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7965
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01611
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42814
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71412
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46907
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34416
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06451
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979491
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209491
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439296
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688117
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.958351
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.259711
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065664
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470915
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920854
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423249
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945535
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53102
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19205
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94411
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80723
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77684
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84843
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07021
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50661
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76287
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52399
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32734
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14771
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95804
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205744
Ù(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435247
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683729
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953582
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250518
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079646
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486395
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93811
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438677
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962514
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55009
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21368
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9688
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83566
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81816
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90158
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12903
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55102
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81397
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58096
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31376
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23425
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936383
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202122
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431335
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679489
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948975
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721942
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093789
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50205
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955522
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45413
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979798
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56953
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2357
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99398
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86466
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8475
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95594
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20426
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59748
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80322
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58847
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30344
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39281
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926268
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198627
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42756
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675399
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944527
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728651
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106009
é(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517893
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973172
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469926
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997439
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58939
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2582
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01968
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89431
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8776
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00222
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2812
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64596
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76961
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58669
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28987
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97042
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927989
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19526
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42392
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671457
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940242
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735428
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113507
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532166
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990976
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485991
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01544
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60962
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28113
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04588
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92455
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9085
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02329
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35992
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68195
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73847
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55951
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21758
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929773
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186525
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420421
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667665
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398627
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742276
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121051
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540576
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007655
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502384
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03375
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63025
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30452
ì(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07261
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95542
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94019
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01876
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38874
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65639
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7097
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51038
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14888
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931619
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161559
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417057
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66402
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404923
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749213
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128698
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549067
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017119
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517832
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05244
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65129
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32839
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09987
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98688
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97267
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0152
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39399
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62999
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68335
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4633
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17779
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933527
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156356
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413832
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660527
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411286
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756186
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136466
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557644
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02669
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525644
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06977
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67269
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35266
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12765
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01898
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9982
(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01263
