¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¤(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82641
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42445
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04329
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74262
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52004
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79215
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.953
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12046
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29501
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47691
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66729
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90307
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14994
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40862
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67981
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97007
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542145
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733177
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939048
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559314
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82304
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111961
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403263
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718588
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063583
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44261
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860809
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324522
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839216
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38655
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00068
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69435
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48401
¨(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6787
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83651
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00082
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17206
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35045
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53645
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74467
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98587
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23848
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50328
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81831
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529676
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719769
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924594
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544373
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8045
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091776
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383583
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697111
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040065
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416739
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832223
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292767
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805984
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34957
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95909
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64728
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41099
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5809
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72434
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88565
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05369
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22879
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41131
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60158
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82814
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07504
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33376
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6378
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517395
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706564
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292099
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529629
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787185
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071841
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36426
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676034
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017013
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391363
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804209
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261692
­(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771308
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31347
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91853
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60141
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30564
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54907
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65763
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77475
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93977
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1117
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29088
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4777
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67655
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91798
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1709
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46474
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.505298
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693561
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27868
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515132
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771431
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052209
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345312
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65537
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994387
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366531
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776806
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231272
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737362
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27829
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87899
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55669
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20385
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5196
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62765
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74004
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85701
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99903
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17506
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35855
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54989
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76705
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01453
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29874
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.492224
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047662
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265459
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500813
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755937
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03332
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326787
±(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63514
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972266
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3422
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749965
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201517
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704168
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24397
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84048
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51315
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10549
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42913
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6001
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71196
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82838
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94949
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07546
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24395
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43198
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62814
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86425
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1395
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.48123
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035614
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252456
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486765
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740696
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016739
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308608
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61536
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950609
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318407
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723687
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172382
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671708
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21055
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80294
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47071
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01045
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32878
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57491
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68632
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80222
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9228
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04825
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17878
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31868
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51144
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71982
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98677
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823388
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02377
¸(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23966
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472937
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725693
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000404
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290979
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595953
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929371
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295112
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698029
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143905
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639986
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17793
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76642
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42945
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91862
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2319
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55211
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66306
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77851
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89866
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0236
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15361
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28884
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42953
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59723
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84023
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812512
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0121
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227097
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459348
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710945
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984372
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276064
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576997
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908653
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272346
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672903
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116077
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608944
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14623
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73082
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38928
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82992
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13834
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46578
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64224
(432.49, 11.46, 350.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75728
