¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17307
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995852
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313776
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.663599
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.049564
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.478692
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.957212
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.495107
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32036
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4607
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27215
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17759
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14649
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27243
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59656
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17603
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06081
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89466
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43378
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989591
å(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306645
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655748
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.040863
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.468678
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.969373
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08852
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73362
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44666
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25424
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16237
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12889
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25184
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57224
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14675
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02274
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74889
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40414
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983188
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299589
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647729
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.031974
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003063
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505509
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07412
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71725
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43236
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23152
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13764
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11126
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23121
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54782
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11741
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02029
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64647
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40251
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.976644
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292402
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821752
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54171
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997621
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497208
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05943
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70059
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41781
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20862
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11116
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09353
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21049
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52331
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08797
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98429
ÿ(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67875
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40434
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96996
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750589
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119377
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53422
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991953
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490896
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05051
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6836
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40299
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18554
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08446
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07572
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18976
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49872
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05847
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94818
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71224
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55434
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407906
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741719
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112448
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526533
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986084
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484324
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04309
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67408
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.384
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16231
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05758
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05787
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16889
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47409
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02892
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91201
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81008
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70836
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399667
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732752
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105281
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518564
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978144
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477533
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03546
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66542
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37259
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14066
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0305
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03997
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.148
€(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44938
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99925
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87578
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91303
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8664
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391326
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725017
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09791
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510429
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96904
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470507
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02758
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65647
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35706
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12799
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00752
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02203
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12705
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42463
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96951
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8395
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91004
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20924
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382854
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718164
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090377
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502026
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959655
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463267
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01943
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.647
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34125
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11513
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99269
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00336
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10605
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3998
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93976
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80314
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72563
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374255
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711133
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082609
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493437
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950073
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455774
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01103
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63296
