¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
›(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65891
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038945
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381134
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757482
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.177106
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228496
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788881
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42482
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16911
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03044
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03845
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2295
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.33205
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.35058
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.44422
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.6546
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.0194
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733724
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037355
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378645
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.754719
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.172871
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221228
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780721
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41463
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1518
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01029
°(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01469
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21214
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.03809
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.07945
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.19199
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.39702
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.78399
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.732432
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035936
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375957
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.751739
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.169546
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213724
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772217
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40497
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13406
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98965
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99935
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19404
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.758
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.82032
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.95025
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.17494
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.59829
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731001
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034365
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.373077
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748543
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710263
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205922
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763454
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39497
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11619
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96849
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9879
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17537
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.50244
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.57249
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.71846
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.96133
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.41866
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729429
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03264
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.370001
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745131
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703101
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197864
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754333
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38461
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10429
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95759
Â(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97577
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15604
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.2681
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.33533
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.49608
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.75578
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.24484
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727715
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030761
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366731
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253664
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695645
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189566
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744952
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37391
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09416
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94671
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96293
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.02621
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.04366
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.11218
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.28263
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.55792
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.07663
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.725865
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02873
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.36327
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246818
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687995
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18095
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735262
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36289
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09106
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93709
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94942
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.11085
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.07616
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.04437
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.07766
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.36739
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.02688
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723876
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026546
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844814
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239728
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680101
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172132
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725242
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35581
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08745
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9329
Ã(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93517
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09437
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38574
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.98298
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.18327
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.18386
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.03076
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721747
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024209
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841419
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232457
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671984
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163009
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714998
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35225
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08343
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92821
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92031
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05344
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32652
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.71124
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.49053
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.33134
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09789
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719482
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484956
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837899
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227442
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663633
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153654
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709975
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34836
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07892
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92298
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90897
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00372
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26723
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.4518
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.21173
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.51298
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58712
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71708
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481602
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834159
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223319
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655073
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144078
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706197
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34405
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07396
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91721
ß(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89905
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95388
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20024
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.20396
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.93823
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.70218
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4184
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30179
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157478
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478056
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830274
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218981
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650118
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140446
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70206
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33935
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06855
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91093
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87928
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9051
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.08907
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.96705
(421.70, 14.75, 245.63) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 14.9269
(421.70, 14.75, 245.63) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.72284
(421.70, 14.75, 245.63) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.80583
(421.70, 14.75, 245.63) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.90531
(421.70, 14.75, 245.63) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.90942
(421.70, 14.75, 245.63) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.82092
(421.70, 14.75, 245.63) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.62682
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154138
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474366
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826248
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214516
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645139
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136515
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6976
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33424
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06273
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90414
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85904
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87594
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05738
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02403
(421.70, 14.75, 245.63) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 16.98802
(421.70, 14.75, 245.63) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.61188
(421.70, 14.75, 245.63) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.87892
(421.70, 14.75, 245.63) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.98213
(421.70, 14.75, 245.63) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.98851
(421.70, 14.75, 245.63) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.90122
