¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ü(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69273
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796264
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977107
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170846
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886614
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423579
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053107
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801159
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704513
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81687
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8579
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33558
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85595
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66103
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68625
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6459
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38575
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13715
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42817
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74601
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07922
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.548632
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.670683
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.800455
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.938684
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.086054
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.243582
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.412235
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59327
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771152
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950311
‰(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142184
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889691
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427196
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057365
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806252
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710713
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82458
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85409
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32865
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84841
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65383
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54101
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46694
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25536
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99455
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40463
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72156
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05389
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.539545
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.661078
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.790284
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.927799
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.074489
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.231226
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.399078
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57916
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746753
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924309
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114421
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892761
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430759
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061588
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811285
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716856
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83221
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85229
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32341
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84275
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64837
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47804
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29439
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12988
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85744
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37136
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70074
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03225
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.530752
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.651774
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.780402
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.917313
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.063312
‚(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.219333
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.386296
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.55834
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723094
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899043
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087416
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800325
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4343
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06576
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816303
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722925
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8398
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85211
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31993
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83893
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64456
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41789
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12801
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00917
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70046
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25282
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68345
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0143
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.52225
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.642785
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.770843
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.907159
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.052518
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.207772
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.373985
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536741
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700098
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874583
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061275
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602208
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437796
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06986
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821207
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728949
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84727
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85347
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32073
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83698
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63753
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35356
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01748
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89305
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54873
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13921
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57804
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00003
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.514053
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.634067
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.761621
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.89735
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.04208
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.196662
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362098
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515779
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677815
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850829
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035903
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412438
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441249
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073957
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826101
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734926
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8547
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85645
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32396
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83688
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57833
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28791
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95775
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78138
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40279
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98278
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46358
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92302
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.502493
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.625674
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.75271
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.887861
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.031992
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.185892
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.344618
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.495483
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656211
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827811
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011345
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230686
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444682
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077988
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830971
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7408
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86204
(328.03, 7.12, 324.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86101
