¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22455
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880269
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51152
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26096
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13031
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13232
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32635
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58235
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74623
(396.91, 13.77, 246.86) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.36224
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.08701
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.01331
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.9514
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.01443
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.12154
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.66929
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.29367
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.23125
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.17167
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927913
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167173
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429389
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717368
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03379
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377239
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.766429
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200658
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.688112
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826933
·(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45102
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18492
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04188
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04117
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19566
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57229
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46095
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68717
(396.91, 13.77, 246.86) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.34746
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.08588
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.0122
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.97947
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.07342
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.18172
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.37514
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.30911
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.24651
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.22405
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.910054
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147749
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408523
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.69449
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008602
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349002
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735021
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.165517
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.646566
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.163928
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39126
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10986
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95471
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93748
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06738
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41775
(396.91, 13.77, 246.86) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.62475
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62861
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.45982
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.08698
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.01328
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.02986
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.13516
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.54108
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.39253
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.3268
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.28785
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.36716
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.892295
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128441
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387774
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671748
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982142
·(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320951
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70383
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.130639
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.604605
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115576
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33224
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03582
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8688
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84048
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9415
(396.91, 13.77, 246.86) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.34979
(396.91, 13.77, 246.86) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.3124
(396.91, 13.77, 246.86) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.51463
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.16724
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.09032
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.02811
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.09316
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.19973
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.48171
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.41272
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.35686
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.41679
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.52913
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874641
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109252
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367144
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.649145
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955797
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293089
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.672864
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.096026
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.562147
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.067783
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.638885
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96276
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78407
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74115
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81792
(396.91, 13.77, 246.86) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.05284
(396.91, 13.77, 246.86) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.01656
(396.91, 13.77, 246.86) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.5508
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.17289
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.09589
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.06298
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.15929
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.57685
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.50449
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.43524
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.47145
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.58255
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857096
¢(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090441
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34664
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626686
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929668
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265419
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.642124
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.061683
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.520161
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.020551
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.585369
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89419
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70063
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6434
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69663
(396.91, 13.77, 246.86) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.17909
(396.91, 13.77, 246.86) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.07361
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.55592
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.18081
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.10371
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.12327
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.22832
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.6023
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.52964
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.53114
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.64113
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839658
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071761
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326261
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604372
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903762
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237945
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.611614
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.027615
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.478647
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.973881
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532527
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82949
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61841
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54722
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57763
(396.91, 13.77, 246.86) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.32038
(396.91, 13.77, 246.86) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.74174
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.27152
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.19101
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.12733
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.19388
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.30034
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.63018
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.60126
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.70488
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.822332
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053195
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306013
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.582206
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878079
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21067
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58134
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.993825
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.437608
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.927768
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.480352
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10306
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53739
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45254
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46356
(396.91, 13.77, 246.86) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.46765
(396.91, 13.77, 246.86) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.78718
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.28417
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.2035
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.16928
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.2675
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.73712
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.69027
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.77386
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.88627
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.805121
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034744
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285895
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.559855
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852621
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183599
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.551302
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95853
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.397041
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882216
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.428847
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0433
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45756
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35939
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35974
(396.91, 13.77, 246.86) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.26281
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.69924
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.29916
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.21829
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.23895
(396.91, 13.77, 246.86) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.34419
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.78516
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.84812
(396.91, 13.77, 246.86) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.95968
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788026
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016411
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.265913
ú(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53683
