¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705469
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231859
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00243
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96098
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25646
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99985
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14011
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57084
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776451
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07063
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396772
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788594
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22594
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717158
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272635
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04599
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01353
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33411
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11855
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14751
¹(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69782
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800268
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096696
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422231
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816973
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257742
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753014
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313424
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08882
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06518
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40222
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2354
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12257
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88585
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824159
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122841
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451074
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845272
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289478
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78884
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354131
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13588
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11595
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46869
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3502
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09146
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95952
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848106
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14904
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479977
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873467
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321107
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824521
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394737
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18523
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16579
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53342
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40266
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05425
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95601
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872066
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175328
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508901
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902539
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352642
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860147
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435281
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23405
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21462
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59633
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42483
¸(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01109
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94796
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896119
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201674
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537773
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934672
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384046
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895641
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475686
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2822
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2624
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65733
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44367
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96202
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9354
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920229
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228109
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566644
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966768
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415344
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931007
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516006
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32971
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30928
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7164
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45918
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97531
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03273
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944364
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254573
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595463
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998871
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449293
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966231
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556176
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37654
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36563
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77341
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51153
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99213
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1481
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968544
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281089
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624545
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030905
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485229
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001357
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596191
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42265
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41677
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82829
¶(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58299
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00425
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42266
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992726
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307604
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65379
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062924
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521111
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036424
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636032
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46801
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46088
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.881
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65272
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80992
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9404
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016932
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334199
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683089
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094862
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556964
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076862
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675697
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51092
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.504
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93144
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72053
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61082
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71156
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041153
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360801
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712413
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126731
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592751
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117296
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71518
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54593
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54609
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97956
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78639
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47377
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065387
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387461
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741806
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158517
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628451
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157699
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758137
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57999
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58709
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02525
¹(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84815
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54955
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089637
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414077
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771209
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190244
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664075
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198011
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792169
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61312
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62699
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06854
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89226
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62594
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04313
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113901
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440754
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800646
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221842
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699589
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236634
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825742
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6453
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66577
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10926
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93414
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70301
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99812
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138114
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467363
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830071
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253327
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265979
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859094
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67647
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70335
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14742
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96249
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78074
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19553
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162342
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494011
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859524
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284678
(386.77, 13.70, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767622
