¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47624
(442.23, 14.60, 256.02) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.20138
(442.23, 14.60, 256.02) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.1751
(442.23, 14.60, 256.02) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.50869
(442.23, 14.60, 256.02) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.49542
(442.23, 14.60, 256.02) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.68937
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.93235
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.90887
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.88837
Ü(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.87082
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.8562
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.84451
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.83572
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.82983
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872691
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086004
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316688
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566886
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819093
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069251
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342616
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723706
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148204
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623858
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989161
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315452
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670819
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0564
(442.23, 14.60, 256.02) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.18914
(442.23, 14.60, 256.02) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.16087
(442.23, 14.60, 256.02) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.13472
(442.23, 14.60, 256.02) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.50811
(442.23, 14.60, 256.02) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.49472
(442.23, 14.60, 256.02) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.68852
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.01058
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.98693
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.96627
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.94857
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.93383
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.92202
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.91313
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.90716
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877437
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091149
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322254
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572881
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829814
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080799
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370003
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754148
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182232
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662094
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005584
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335545
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692536
(442.23, 14.60, 256.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07994
(442.23, 14.60, 256.02) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.15079
(442.23, 14.60, 256.02) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.12265
(442.23, 14.60, 256.02) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.09664
