¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¤(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349611
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680068
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036258
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437298
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874592
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351047
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88361
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48269
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19235
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99442
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92124
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95197
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13472
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8764
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70542
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.98996
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.96533
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.94465
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.9279
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.91505
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.90609
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.90103
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.89984
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804754
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075211
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369516
¥(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69093
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048698
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45105
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893522
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372152
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907275
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50939
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21718
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02157
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94504
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97409
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12792
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93408
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75241
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.90923
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.88468
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.86407
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.84736
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.83455
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.82561
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.82054
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.81934
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813196
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084376
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379496
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701904
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061085
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464796
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912536
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393376
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931075
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53625
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24204
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04892
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96882
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99669
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12113
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.992
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79966
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.83299
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.80852
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.78797
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.76082
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.74804
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.73913
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.74454
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.74333
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821667
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093568
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38956
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712851
¥(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07351
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478542
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928172
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414702
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954993
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56329
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26694
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07634
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99258
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01977
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1144
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05009
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84726
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.76116
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.73677
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.71627
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.68921
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.67646
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.66756
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.67294
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.67171
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830142
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102818
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399597
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723864
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085921
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492298
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943469
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436111
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979012
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59043
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29184
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10396
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0204
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04333
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1077
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1084
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90836
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.69368
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.66935
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.64891
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.63233
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.61961
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.61072
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.60566
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.60442
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838685
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112073
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409726
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734919
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098326
¥(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506008
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958755
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457643
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00318
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61772
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31678
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13169
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05259
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06736
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1316
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09791
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97229
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.63046
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.60619
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.5858
(344.83, 7.00, 372.19) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.56926
(344.83, 7.00, 372.19) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.55656
(344.83, 7.00, 372.19) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.54769
(344.83, 7.00, 372.19) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 19.54263
(344.83, 7.00, 372.19) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.54138
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847212
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121336
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41981
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746017
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110699
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51974
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974064
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479281
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02747
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64518
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34635
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15957
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08491
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0919
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16003
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03242
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90218
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.57143
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.54723
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.52689
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.51038
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.49771
(344.83, 7.00, 372.19) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.48885
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.48379
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.48254
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855783
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130641
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429993
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757113
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123078
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533441
§(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989341
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498639
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05187
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67274
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37778
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18757
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10765
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07295
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10198
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88034
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79019
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.51655
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.4924
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.47211
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.45564
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.44299
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.43414
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.42908
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.42782
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864342
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139966
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440168
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768291
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135435
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547145
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004596
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515723
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07635
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70047
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41352
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16078
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04935
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00801
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02706
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72965
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67993
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.46576
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.44166
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.4214
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.40496
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.39233
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.3835
(344.83, 7.00, 372.19) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 19.37844
(344.83, 7.00, 372.19) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.37717
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872927
(344.83, 7.00, 372.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149309
