¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡ (414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.190057
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.188076
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.182446
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.185138
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.21459
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.2457
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.29748
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.373839
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.46824
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.626411
(414.66, 12.75, 330.32) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 9.712181
(414.66, 12.75, 330.32) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 10.17979
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64506
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5132
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87574
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.92174
(414.66, 12.75, 330.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.86062
(414.66, 12.75, 330.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.858109
(414.66, 12.75, 330.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.856937
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.236219
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.194459
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.187415
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.181782
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.181626
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.211036
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.242106
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.290146
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.366331
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.453954
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.611479
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.924802
 (414.66, 12.75, 330.32) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 10.01783
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17107
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.339
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19268
(414.66, 12.75, 330.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.868149
(414.66, 12.75, 330.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.865669
(414.66, 12.75, 330.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.864531
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.239951
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.197699
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.18807
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.18244
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.179334
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.208717
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.239758
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.283974
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.360009
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.440745
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.597671
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.886537
(414.66, 12.75, 330.32) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 9.952402
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05724
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82576
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09671
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.47121
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.413
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.35907
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.30938
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.26387
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.2225
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.18523
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.15201
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.12282
(414.66, 12.75, 330.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.876893
(414.66, 12.75, 330.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.874451
(414.66, 12.75, 330.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.873351
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.245146
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.202855
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.190046
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.184421
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.180202
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.20763
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.238659
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.278955
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.354872
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.433853
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.58498
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.849237
(414.66, 12.75, 330.32) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 9.91588
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99413
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34342
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53912
¤ (414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.76942
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.7144
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.66351
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.6167
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.57391
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.53512
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.50026
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.46933
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.44227
(414.66, 12.75, 330.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.886861
(414.66, 12.75, 330.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.884462
(414.66, 12.75, 330.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.883407
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.251808
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.209468
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.193342
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.187725
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.183515
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.207775
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.238805
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.27509
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.350914
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.4298
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.573399
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.812893
(414.66, 12.75, 330.32) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 9.880853
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93402
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2359
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01642
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.1178
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.06567
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.01752
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.9733
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.93297
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.89649
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.86382
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.83493
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.80979
(414.66, 12.75, 330.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.898061
(414.66, 12.75, 330.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.89571
(414.66, 12.75, 330.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.894705
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.259943
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.217544
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.197961
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.192354
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.188157
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.20915
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.240198
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.272937
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.348134
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.42695
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.562917
¥ (414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.777487
(414.66, 12.75, 330.32) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 9.847293
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79318
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14287
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52549
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.51129
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.46179
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.41612
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.37426
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.33615
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.30176
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.27106
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.28963
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.32877
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.498625
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.400828
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.313968
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.269562
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.227091
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.203909
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.198315
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.194132
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.211758
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.242836
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.275609
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.346526
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.425303
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.553529
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.743006
(414.66, 12.75, 330.32) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 9.815185
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61926
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96095
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47747
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.23035
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.312
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.32966
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.35094
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.37586
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.40444
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.4367
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.47269
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.51243
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.515727
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.417569
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.325164
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.280672
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.23812
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.211189
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.205614
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.201449
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.215601
¢ (414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.246726
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.279544
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.346092
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.42486
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.545228
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.709435
(414.66, 12.75, 330.32) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 9.784507
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45156
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87078
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49457
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.36436
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.42999
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.44799
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.46963
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.49492
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.52391
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.55661
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.59305
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.63328
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.538103
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.436102
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.341502
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.293286
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.25064
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.21981
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.214254
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.210112
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.220683
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.251867
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.28475
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.34683
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.425617
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.53801
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.700491
(414.66, 12.75, 330.32) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 9.755238
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31197
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88877
(414.66, 12.75, 330.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51402
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.48682
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.55312
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.57147
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.59349
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.61919
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.6486
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.68175
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.71868
(414.66, 12.75, 330.32) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.75942
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.570689
(414.66, 12.75, 330.32) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 7.456448
