¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
º(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82052
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558384
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835497
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138546
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471179
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856134
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285145
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760841
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259795
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813661
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39585
µ(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075132
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309812
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564662
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842346
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146025
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47944
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864097
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294037
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768375
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269871
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824989
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41689
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080514
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315636
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570982
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849264
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153594
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487751
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872115
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302976
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77597
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280071
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836499
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43868
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085923
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321494
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577372
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856216
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161245
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496157
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8801
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311899
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783594
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29043
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848195
(398.73, 14.69, 310.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46122
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.495878
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.612886
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.729297
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841522
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959403
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083353
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213821
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35126
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49624
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753536
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033791
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340902
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689049
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073476
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51501
¹(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056617
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706361
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47655
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4742
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73305
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61057
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04849
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.487439
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604033
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726817
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840439
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958291
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082174
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212568
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349981
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498929
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75669
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037247
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343561
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690207
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074733
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517993
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059026
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704523
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47583
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47329
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71989
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56951
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98048
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.479468
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.595649
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718039
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839921
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957737
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08164
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211987
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34937
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502248
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760333
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041158
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347861
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691861
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076597
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521518
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063004
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703346
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47572
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47316
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71882
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54364
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91295
·(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.471908
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.587753
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709776
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83836
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957801
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081718
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212071
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349431
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506011
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764408
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045614
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352708
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694105
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079069
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52564
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067661
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702797
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47619
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47376
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72054
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52795
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84587
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464835
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.580374
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.701971
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83021
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958482
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08238
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212801
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350223
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510155
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768888
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050503
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358047
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696884
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08215
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530272
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072903
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702939
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47732
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47507
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72305
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51288
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77932
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.458217
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57342
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694705
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822539
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957484
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083715
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214202
¹(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351654
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514712
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773862
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055914
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36394
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701686
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085841
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535449
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078795
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703708
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47902
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47713
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72632
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49849
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71323
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452053
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.566973
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687943
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815429
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949995
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085665
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216243
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353786
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519717
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779278
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061792
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370361
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708729
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090143
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541203
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085311
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705477
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48135
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47993
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73035
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48473
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6477
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.446367
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.560942
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681652
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808849
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943035
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0848
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218926
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356617
(398.70, 14.67, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525112
