¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.40429
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142294
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50202
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.901126
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.340541
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.841374
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.405766
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04544
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76931
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58729
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5424
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67202
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02847
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62375
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.46868
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.67074
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.45389
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556849
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766043
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99282
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239434
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508535
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803277
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127445
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485579
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882908
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.320168
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.81794
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.379459
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01528
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73661
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54937
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49789
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61904
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96439
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55095
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38478
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.56657
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.32277
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.548145
¢(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756625
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982598
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.228305
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496375
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789937
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112746
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.469307
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.864907
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.30005
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.79477
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.353226
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.985493
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70442
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51204
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4541
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56697
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90145
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47967
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.30291
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.46505
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.19522
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.539523
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.747298
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972477
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217287
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484335
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776732
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098201
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45321
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847123
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.280181
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.77187
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.327308
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.956079
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67272
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47531
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41103
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51578
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83962
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40989
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22303
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.36613
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33504
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.530986
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738061
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962457
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206379
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472423
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763668
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083812
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.437291
¤(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829498
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.260559
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.749239
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301711
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.927036
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64152
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43916
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36868
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46548
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7789
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34161
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.14513
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.26978
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2174
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.522532
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728919
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952538
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195585
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460634
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750741
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06958
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.421547
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811992
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.241187
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.726873
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.276433
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.89837
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61082
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40361
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32704
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41605
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71928
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.273
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.06916
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.17594
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10328
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.514166
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719872
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942725
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184904
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448972
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737958
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.055507
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405982
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794689
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.222065
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.704782
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.251479
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.870083
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58061
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36865
´(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28611
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3675
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66077
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2036
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.99512
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23449
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9926
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.505885
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710917
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933014
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174339
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437438
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.725317
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041592
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.390596
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.777588
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.203194
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.682961
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.226845
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.842171
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55044
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33427
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24589
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31981
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60333
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13564
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92297
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1405
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88535
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.497693
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.702061
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92341
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163892
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426033
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712818
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027839
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375391
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760692
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.184574
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.661414
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.202532
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.814806
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51872
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30048
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20637
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27298
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54697
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06909
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88272
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04906
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78144
´(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.48959
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693301
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913913
(425.23, 14.43, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153561
