¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
€(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179747
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.737819
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.87412
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.015645
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.155201
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.303775
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.462269
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.631656
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818176
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023644
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24544
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485479
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717395
‚(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938225
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175475
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431068
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703117
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993644
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295291
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435787
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582852
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736812
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898215
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067437
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245093
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487334
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01606
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41274
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84433
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.732964
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.868941
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.013979
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.15486
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.303427
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.461888
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.631261
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818155
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023614
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2454
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485439
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732061
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953908
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19233
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449194
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721859
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013877
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330559
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499081
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648458
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80488
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9689
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140917
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321514
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720355
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22644
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64028
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09129
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.728333
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.864014
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.00871
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.154859
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.303409
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.461875
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.631265
†(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818519
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024004
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245836
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485915
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746577
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970469
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210083
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468259
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74162
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035212
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353646
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564803
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716608
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875613
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042361
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217282
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436922
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967021
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44794
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88026
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52553
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.723928
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.859337
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.003753
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.155189
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.303758
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.462263
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.631647
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819285
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024845
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246729
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486876
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747609
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98782
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228701
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488307
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762449
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057667
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377942
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633025
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787372
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949063
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118685
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296665
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670857
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22842
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68135
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1336
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62334
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.71977
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.854909
ƒ(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.999018
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.15298
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.304443
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.462985
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.632463
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820463
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026105
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248094
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488348
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749205
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006036
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248228
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509308
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784311
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081306
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403549
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703871
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86084
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025369
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197979
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395013
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918468
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49364
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92766
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88765
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81355
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.715828
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.850726
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.994559
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.148234
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.305494
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464108
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.633621
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822017
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027791
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24989
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490337
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75134
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025065
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268672
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531122
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807231
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106055
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43038
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777309
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93708
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104592
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280339
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630019
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1809
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73325
‡(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18781
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91397
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01171
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.712155
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.846787
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.990372
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143764
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.30694
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465604
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.635274
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823986
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029898
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252189
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492785
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754044
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038603
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290019
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553417
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831275
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132015
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458486
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814059
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016224
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186839
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36587
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878753
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45947
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98622
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28935
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07181
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21827
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.708671
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.843089
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.986457
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.139542
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.303468
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.467495
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.637244
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826366
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032459
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254954
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495779
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757227
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042117
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312306
(327.32, 7.29, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576707
