¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¤(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44473
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432903
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713679
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021485
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360417
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735302
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152087
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596409
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074359
§(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610524
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22261
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92058
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66171
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49638
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43699
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.77761
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.75938
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.74388
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.73109
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.72099
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.71358
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.843472
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.993979
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.155221
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.328248
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.514416
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715223
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932415
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167988
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424363
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704351
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011272
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349146
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722821
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13553
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584306
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060831
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59537
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.199
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88598
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61354
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44104
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3983
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.93929
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.92071
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.9049
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.89182
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.88147
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.87384
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.838984
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.989203
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.150084
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.322736
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508492
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708827
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92547
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160489
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416206
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695423
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001499
¨(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338365
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710871
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119434
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569894
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048129
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58106
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18284
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85365
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53171
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36596
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33312
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.10761
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.08866
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.07251
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.05913
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.04851
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.04065
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.834694
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.984612
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.145166
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.317436
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.502802
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702686
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918864
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153275
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408381
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686868
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992098
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32803
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699454
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103992
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552616
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03623
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56769
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1677
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80611
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44481
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26598
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21691
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.28286
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.26353
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.24703
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.23333
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.22243
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.21432
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.830554
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.980226
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.140426
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31239
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.497398
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696856
¬(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912508
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146424
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400894
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678722
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98315
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318172
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688108
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089128
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536034
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025114
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555189
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15357
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76022
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36824
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16913
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10438
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.46539
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.44566
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.42878
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.41475
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.40356
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.39518
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.826643
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.976021
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.135939
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.307594
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.492185
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691274
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906466
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13985
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393775
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670919
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974628
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308784
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675293
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074903
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520134
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014776
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543612
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14047
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71607
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31887
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07528
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99554
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.65555
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.63539
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.61812
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.60374
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.59223
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.58358
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.822925
™(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.972037
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.131684
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.303005
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.487273
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685955
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900732
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133632
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387001
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663519
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966486
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299805
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663004
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061281
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50493
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00215
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532888
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12833
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67355
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27134
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98437
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89023
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.85372
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.8331
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.81542
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.80067
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.78883
(341.52, 7.23, 371.29) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.77988
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.819352
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.96823
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.12762
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.298661
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482585
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.680919
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895283
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127744
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380548
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656495
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958781
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291349
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651274
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048258
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490434
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985853
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523056
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10096
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63262
(341.52, 7.23, 371.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2257
