¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44497
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020512
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525781
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974612
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46994
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42227
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7955
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1945
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80961
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09906
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29077
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49065
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69911
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91661
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14362
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39783
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60038
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71281
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83003
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95211
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07924
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21164
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34942
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734224
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043109
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383201
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748581
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129107
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549226
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017003
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541761
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992184
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4894
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39272
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76406
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.161
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73034
„(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98745
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17589
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37231
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57716
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79085
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01385
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24672
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45537
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56565
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68058
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80034
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92505
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05633
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19352
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749934
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060397
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402238
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747121
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12617
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545935
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015672
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5581
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01017
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50928
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3646
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73417
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12915
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65296
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8798
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06513
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25828
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45966
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66971
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88891
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11151
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31286
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43066
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54537
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6649
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78935
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91892
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05381
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765529
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077545
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415059
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744383
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123142
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542605
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022717
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574784
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02856
†(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92585
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33789
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70575
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09886
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57745
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77607
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95835
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14834
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34126
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52776
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72211
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92463
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13581
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28006
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41644
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53706
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65949
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78696
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91963
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781035
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094623
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417069
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741566
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120014
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539145
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029414
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591844
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04732
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72994
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31261
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67886
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0702
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50378
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67224
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83344
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00121
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1759
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35783
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54742
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74494
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95086
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11957
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25306
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39192
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53473
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66016
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79075
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79649
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111578
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41921
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738674
ƒ(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116849
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53559
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035693
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609262
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06649
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94667
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28869
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65344
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04311
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39833
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52495
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68233
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84613
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01673
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19431
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37935
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57215
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77304
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96523
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09592
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23188
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37336
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52053
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66704
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81176
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128401
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421457
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735682
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113544
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531949
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04157
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627037
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08604
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9254
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26616
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61061
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93943
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28851
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41671
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5395
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69681
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86342
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03692
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21762
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4059
(333.66, 6.92, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60209
