¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09628
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.256846
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.401737
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.557804
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.726241
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.908633
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.106693
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32249
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.558485
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.817531
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103299
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274304
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306144
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642493
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101027
ö(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.642176
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283815
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.057299
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.976985
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2579
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61846
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74216
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.001564
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.123711
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.258708
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.403728
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.559953
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.728572
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.91116
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.109446
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.325482
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561731
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821127
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113831
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210903
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258699
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653908
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114101
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.650997
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29666
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.068273
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.99264
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25115
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51914
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51361
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58059
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.005836
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.126044
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.260746
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.405942
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.562312
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.731114
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.913909
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.112422
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.328722
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565312
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825012
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124671
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149964
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261183
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665725
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127638
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.662979
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.312438
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.079874
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0091
û(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24527
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42213
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29216
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08168
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.010257
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.130758
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.262958
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.408279
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.564809
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.73386
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.916887
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.115644
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332248
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569129
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829242
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111216
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.103542
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271937
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.677942
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141637
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.678532
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325988
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.092112
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02637
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24025
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32742
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10301
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72005
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.014869
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.13567
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.265283
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.410823
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.567543
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.736798
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.920031
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.119113
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.336006
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573281
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834095
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054712
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.062107
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283045
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690566
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156105
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.694616
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33799
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.104978
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04446
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21844
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26124
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93602
ü(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37295
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.019683
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.140805
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.270281
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.413534
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.570453
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.739954
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.923466
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.122811
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.340075
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577696
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844706
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.00041
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022204
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.294506
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703591
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171042
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711233
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.350527
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.119275
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06336
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21128
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22814
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77351
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03964
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.024614
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.146063
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.275922
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.41641
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.573603
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.743315
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.927086
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.126762
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.344359
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.582408
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855576
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948232
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983792
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306323
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717027
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.18645
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.728387
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.365674
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.14097
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08308
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2358
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19619
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67824
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77218
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.029782
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.151566
÷(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.281802
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.421378
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.576871
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.746872
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.930963
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.130957
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.34896
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.587426
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866724
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897507
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955371
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318497
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730871
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202332
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746437
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.386445
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.163413
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10218
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26135
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16531
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61217
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56999
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.035094
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.157245
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.287877
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.427869
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.580383
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.750645
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.935028
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.135376
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.353781
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.592728
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868459
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8526
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.968797
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331029
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745126
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21869
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.7654
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.407866
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.185036
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12103
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28796
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15688
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54834
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47013
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.04057
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.163105
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.294143
(411.96, 13.67, 327.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.434587
