¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.036144
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512055
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805875
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128939
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485711
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881677
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323589
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803747
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322598
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908478
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57519
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32242
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15152
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07717
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.64002
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.62115
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.60498
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.5915
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.58068
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.57253
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.717921
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.862744
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.017749
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.184048
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362776
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.555455
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763571
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98918
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234378
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501883
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794722
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116637
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472136
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866577
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306761
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780611
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290062
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871704
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53323
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28044
¤(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09265
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00896
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.78127
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.76208
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.74562
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.73186
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.72081
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.71245
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.712946
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.857442
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.012094
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.177959
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.356251
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548378
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755978
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980913
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225428
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492091
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783989
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104837
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459089
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852081
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290365
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765808
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27104
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84012
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49265
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24002
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03585
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9432
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85267
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.9087
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.89193
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.8779
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.8666
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.85801
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.708176
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.852345
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.006626
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.172108
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349954
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541617
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.748657
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972981
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216809
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482683
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773682
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09352
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446542
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838201
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271789
¤(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749287
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255299
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822375
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46564
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20141
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98107
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87983
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84747
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.06126
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.04416
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.02984
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.01827
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.00946
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.703575
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.847479
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.001431
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.16649
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.343954
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.535125
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741652
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965393
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208525
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473642
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763845
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082651
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434571
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82489
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253899
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729235
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240501
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80565
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44665
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14755
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90425
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8188
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84448
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.22001
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.20257
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.18794
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.17609
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.16703
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.699212
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.842775
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.996394
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.161147
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338181
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.528884
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.734917
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958123
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200648
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465042
¤(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754385
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07227
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423111
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812133
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236709
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709964
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226609
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789991
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4288
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09411
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80693
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70745
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75957
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.38523
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.36743
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.35247
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.34033
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.33101
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.695002
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.838297
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.991632
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.155988
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332648
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522964
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.728529
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951164
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19309
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456799
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74536
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062367
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412166
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798868
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220232
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691481
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213554
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775284
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41214
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04257
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71268
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59823
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67386
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.55721
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.53903
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.52373
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.51128
(341.73, 7.25, 370.96) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.50168
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.691002
