¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Æ(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460742
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25276
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36948
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12865
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95736
(427.80, 14.85, 251.89) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.34864
(427.80, 14.85, 251.89) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.30437
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217451
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55852
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935068
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3528
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818772
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330523
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896383
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5398
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27502
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20481
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3122
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11653
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94376
(427.80, 14.85, 251.89) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.09355
(427.80, 14.85, 251.89) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.05008
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210006
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550333
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926003
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342708
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806459
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316261
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872561
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51265
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24388
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15642
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23851
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10503
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93081
(427.80, 14.85, 251.89) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.84934
(427.80, 14.85, 251.89) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.80664
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202368
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541925
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916698
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332351
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791123
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300892
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855036
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48529
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21246
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10765
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16492
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0941
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91855
(427.80, 14.85, 251.89) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.61546
¸(427.80, 14.85, 251.89) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 15.6977
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194559
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533294
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907148
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321722
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775539
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283367
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838533
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46165
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18082
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05848
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0914
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08378
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90695
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83559
(427.80, 14.85, 251.89) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.42688
(427.80, 14.85, 251.89) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.56266
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72451
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524472
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897375
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307748
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75971
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265602
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821795
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44265
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14963
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00899
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01801
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07403
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89598
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8232
(427.80, 14.85, 251.89) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.23156
(427.80, 14.85, 251.89) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.4354
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716834
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515429
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887372
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293383
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743698
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247602
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804867
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42342
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12762
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.947
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94475
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06485
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88569
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82491
(427.80, 14.85, 251.89) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.04386
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54791
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708982
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506198
´(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875546
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278831
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727433
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229338
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787708
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40397
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10536
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91068
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87166
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04013
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87609
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83021
(427.80, 14.85, 251.89) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.86347
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9019
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700959
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496745
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862254
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264079
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710976
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210852
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770349
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38429
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08285
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88469
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81429
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95321
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86781
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83614
(427.80, 14.85, 251.89) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 16.69009
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38583
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692766
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486917
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848799
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249146
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694313
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192163
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752496
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36437
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06009
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85843
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78369
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86844
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87357
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8427
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45423
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89039
(427.80, 14.85, 251.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7977
