¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279063
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75371
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78136
½(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29801
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041753
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252953
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497275
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.762839
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021714
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308891
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.630189
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.969185
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330116
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.750749
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.173965
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.564703
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00203
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89607
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56104
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91605
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80901
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84538
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3342
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047321
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258355
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503137
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769217
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031546
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319254
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641527
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984853
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.346522
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.768913
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.198709
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.591681
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02759
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91655
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60709
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97234
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86579
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75468
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32631
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053043
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263835
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509082
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77569
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041629
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329827
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653095
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000938
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363248
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787436
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.224236
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.619521
Ë(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05391
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9368
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25682
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02885
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71207
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49256
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3704
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058919
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269394
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515115
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782256
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05196
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.340606
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.664893
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017445
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.380296
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.806324
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.250559
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.648232
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08368
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95683
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22449
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76348
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3549
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24106
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08742
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064949
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27503
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52123
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788915
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062545
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351594
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.676922
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034017
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.397668
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825571
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27768
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.677823
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1161
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5486
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99223
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50998
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07719
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90018
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81627
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071134
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280746
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527431
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795666
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073378
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.362792
Ö(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.689183
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.047493
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.415365
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845183
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.30561
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.708306
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1495
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38053
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80408
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2677
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81214
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40989
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55635
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44411
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077468
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287169
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533712
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802505
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08446
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374195
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70167
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06122
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.433383
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.865156
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.334352
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.739686
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18389
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21819
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70755
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06687
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55906
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13243
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94554
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16335
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083957
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.294146
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540077
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809435
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095792
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385806
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.714382
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075202
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.451722
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.88549
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.361836
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.771971
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58349
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06136
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58677
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96737
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34533
ß(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86777
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47265
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74724
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090599
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301291
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546523
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816456
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107375
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397622
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.727326
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.089439
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470388
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.906192
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.389923
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.805175
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44498
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90975
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42015
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87107
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24269
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64087
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19551
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99282
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53671
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097393
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3086
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55305
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823563
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118821
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409646
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.740497
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.103929
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.489378
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.927258
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.414701
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06405
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31087
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76316
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25928
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77785
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14337
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53484
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.955
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5441
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8023
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101496
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316072
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.559654
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830759
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126688
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.421875
è(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.753895
(427.88, 10.07, 361.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.11867
