¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68179
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512913
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.014786
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.549476
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.183282
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.759763
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36283
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07534
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81197
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65252
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5997
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55909
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51831
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.627
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7825
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22529
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63243
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91302
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.045783
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.486232
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.97408
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.529408
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.142253
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.701761
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33022
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01625
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75246
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59974
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50218
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50336
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38055
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15155
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49398
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13228
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32886
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030706
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.458924
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952917
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.509777
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.076528
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.643784
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29765
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9485
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70047
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5472
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44168
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44806
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24485
Î(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95166
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10241
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74746
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49603
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00825
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015033
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.442482
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.94025
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.462011
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.010715
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.60483
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2651
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88101
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64865
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47414
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3815
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3932
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11125
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89416
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60059
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6012
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01404
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87513
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998772
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.432534
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.914289
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.413549
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.944854
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.577173
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20263
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83919
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59703
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40088
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32167
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33878
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9797
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83897
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39755
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45997
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86619
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29455
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98927
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420503
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.880927
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.364699
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.897432
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.549476
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13616
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80263
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53656
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3419
ê(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26217
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26793
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85547
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78606
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34096
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07426
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72349
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14507
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59002
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981653
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400755
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846966
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.315499
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.875027
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.514481
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06988
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76614
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45963
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2832
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20303
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88372
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80158
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73546
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28682
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87937
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58576
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00089
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43881
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90139
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973864
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38039
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.812429
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.275123
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.852508
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.43751
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0351
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72974
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40055
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22479
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12348
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83684
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7486
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6871
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2351
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82395
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45288
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86074
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2825
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72751
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19761
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965905
á(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359421
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.777345
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.26047
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.829879
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.360736
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00395
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67523
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35942
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16668
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05632
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79073
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69653
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59758
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07442
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59362
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14899
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66409
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07675
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51196
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97143
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957782
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.337863
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.741735
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245704
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.779094
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.29564
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.972809
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59931
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31841
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09835
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98958
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70527
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46302
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35247
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80867
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28416
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81926
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39226
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87057
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30421
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75363
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22852
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949427
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.315736
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722847
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230828
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.720743
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.270118
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.941669
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53838
(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27755
ñ(401.17, 14.90, 308.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02299
