¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47193
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8406
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27735
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44034
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706705
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99746
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316058
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666279
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044156
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462928
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925011
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432524
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0033
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64979
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38801
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23877
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23731
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35605
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29353
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35006
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77437
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19374
¹(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43942
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705689
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996365
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314857
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662591
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040084
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45841
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923235
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430531
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00102
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64725
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38508
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23538
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24855
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43482
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38312
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44191
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69368
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11134
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438498
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704674
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995245
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313643
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658917
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035995
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453877
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919424
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428564
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998812
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6447
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38216
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23201
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25964
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5153
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47475
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53603
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27197
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03019
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437495
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703596
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994077
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312371
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655215
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031901
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449314
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914338
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426595
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996614
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64222
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37932
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22871
·(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27059
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55433
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55908
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63245
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86515
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95027
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97715
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436489
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702496
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992862
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310234
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651493
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027798
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444738
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909226
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424693
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994451
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63977
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37649
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22543
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28141
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56733
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64529
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73122
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51798
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87153
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87511
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435439
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701364
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991629
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306848
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647738
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02364
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44017
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904094
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422785
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992316
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63732
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37372
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22219
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.288
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55738
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70646
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79134
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43965
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.794
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77477
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434375
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700185
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990336
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303432
¯(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643988
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019518
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435552
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898961
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418194
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9902
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63355
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36622
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20983
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25258
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51475
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75481
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84674
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35919
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71768
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67606
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020334
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69896
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300015
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640229
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015358
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430953
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893823
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412399
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981434
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62217
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35314
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19472
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21722
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47224
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80455
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90373
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44015
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64255
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57897
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019257
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697719
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98699
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296603
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63647
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011196
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426319
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888653
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406509
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971467
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61083
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34016
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17971
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18191
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42764
¨(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85565
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98063
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57806
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47785
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48351
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018147
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696425
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98386
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293161
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632706
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007017
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421684
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883456
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397695
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961552
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59956
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32727
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16479
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14665
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37961
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80237
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09809
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71893
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47478
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38968
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017006
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.265367
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980719
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289721
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6289
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00285
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417046
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878283
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388965
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95167
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58836
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31444
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14995
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12149
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33193
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74469
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19769
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68834
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48366
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29744
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015834
(429.36, 15.03, 247.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26409
