¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928882
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.734721
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.710257
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.687443
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.666253
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.646665
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.628661
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.612222
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.597332
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.583975
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.57214
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.561812
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.552984
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.545646
ú(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.53979
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.53541
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.532505
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.531069
(405.46, 14.29, 246.48) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.04847
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921954
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145803
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388514
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652596
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940805
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251457
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581784
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917179
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.867515
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.850134
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.834353
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.820158
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.807533
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.796465
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.786946
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.778965
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.772513
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.767584
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.764176
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.762282
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.761903
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.763037
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.765686
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.76985
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.775538
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.78275
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.791497
(405.46, 14.29, 246.48) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.1114
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918561
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142156
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384579
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648254
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936071
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243035
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572107
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906594
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273699
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678307
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.515168
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.500517
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.487567
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.476308
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.466726
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.458813
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.452561
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.447965
í(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.445019
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.443719
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.444067
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.446062
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.449704
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.455
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.461952
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.470569
(405.46, 14.29, 246.48) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.480858
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.30453
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915275
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138551
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380681
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643999
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929027
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234712
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562723
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896314
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262403
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665852
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137037
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653534
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.09182
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.06413
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.03855
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.01504
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.993594
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.974174
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.956768
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.941355
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.927924
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.95226
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.30985
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.30121
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.29479
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.29058
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.28857
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.28876
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912013
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135015
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37684
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639854
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921589
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226545
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553607
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886338
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251433
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653709
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14406
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657663
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.07967
ù(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.05203
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.02648
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.00301
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.981583
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.962191
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.944807
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.929419
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.916006
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.9241
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.29628
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.28766
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.28125
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.27704
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.27504
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.27523
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908806
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131576
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373091
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635738
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914244
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218532
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544777
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876662
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240806
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641995
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151276
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662318
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.06953
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.04191
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.01639
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.992946
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.971547
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.952178
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.934814
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.919444
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.906048
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.896578
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.28494
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.27633
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.26993
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.26573
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.26374
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.26393
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905678
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128177
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369399
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629208
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907046
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210615
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536176
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867277
ø(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230488
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6446
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158696
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667442
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.06137
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.03378
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.00828
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.984856
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.963478
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.944125
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.926779
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.911422
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.898039
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.886618
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.27582
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.26722
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.26083
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.25664
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.25465
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.25484
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902605
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124846
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365792
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622734
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899963
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2029
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527884
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858182
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220503
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651291
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166231
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673039
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.05519
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.02762
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.00214
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.978729
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.957366
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.938026
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.920693
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.905347
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.891974
(405.46, 14.29, 246.48) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.880561
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.26891
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.26032
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.25394
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.24975
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.24776
(405.46, 14.29, 246.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.24796
(405.46, 14.29, 246.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899581
