¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140836
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.239689
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.213097
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.041242
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.053682
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.664355
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.602013
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.49807
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.398354
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.30266
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.210796
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.122589
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.201953
­(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.980185
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.156343
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.346498
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55234
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775387
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0162
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283526
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041875
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381471
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771132
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205867
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684455
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211988
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809844
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49897
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.985042
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.975821
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62929
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72407
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48529
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.703343
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.596699
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.494408
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.396256
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.302049
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.211597
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.293875
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.985487
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.162055
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.35267
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559028
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783105
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02496
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742934
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051089
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395111
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786319
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222883
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703296
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233315
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834066
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52734
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.10155
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.073218
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75283
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70052
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40468
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.80904
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.699538
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.594529
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.493784
š(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.3971
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.304286
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.389769
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.990897
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.167883
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.358967
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56585
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790524
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033883
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751534
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060509
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801751
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240146
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72258
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255046
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858764
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55627
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35042
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27345
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71423
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62988
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32702
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.698922
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.595438
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.49614
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.40083
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.489842
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.996412
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.173826
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.365389
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.572809
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798088
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042968
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760365
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070219
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42312
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817462
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257751
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742224
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277224
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884036
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58035
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37579
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27503
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67597
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56182
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2522
(398.67, 14.82, 310.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.501422
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.002033
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.179884
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.371935
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579904
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.805801
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485964
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769369
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080952
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437476
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833432
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275623
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762301
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299885
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909775
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6028
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4018
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26783
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63802
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49622
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18023
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.007761
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.186057
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378605
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.587134
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813663
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494407
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778587
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094145
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452073
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849673
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293802
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7827
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320931
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924563
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62581
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42847
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26165
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60036
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43317
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11101
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.013593
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.192343
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.385399
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.594499
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821672
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503037
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78804
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10748
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466884
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866133
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312257
(398.67, 14.82, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799313
