¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14152
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596238
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02286
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49132
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00798
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5805
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33075
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49334
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84277
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81022
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91608
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17952
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66151
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76651
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88179
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106745
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58347
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01333
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4857
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00707
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58538
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23238
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3752
³(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74698
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79507
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8987
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10592
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57518
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68067
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61941
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085024
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59059
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0211
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49426
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01654
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59595
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21402
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25734
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60097
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77981
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88116
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03268
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48938
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.594
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3592
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062729
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565931
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02878
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50271
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02592
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60582
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2171
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13988
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.456
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76436
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85489
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98907
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41664
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50653
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10124
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035604
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535272
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03634
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51107
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03512
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60851
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22012
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02285
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31215
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7488
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81922
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94834
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36107
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42175
¹(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9635
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007822
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504171
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04377
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51922
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04422
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61119
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22307
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90632
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16943
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64817
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78387
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90798
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31147
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44246
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80538
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979639
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472672
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02497
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52733
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05315
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61379
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.226
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90894
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02786
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47521
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76137
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97636
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37619
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43013
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64801
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951101
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440735
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989106
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53524
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06192
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61637
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22881
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91212
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88758
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53601
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89841
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13452
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44913
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41801
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50006
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92221
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408449
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952775
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54304
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06662
·(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61883
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2316
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91581
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02302
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87752
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03761
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29533
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59238
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40604
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35802
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892968
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375785
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916039
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52458
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06882
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62129
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23863
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92822
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29701
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99024
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17894
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4235
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.738
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39431
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24054
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863402
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342752
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878949
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48262
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07377
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63094
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24968
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94058
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57899
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10074
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32248
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55204
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87411
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38275
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23768
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833532
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309409
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841494
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44025
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08266
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6408
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26064
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95285
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8692
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21235
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45691
¸(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6173
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72183
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37144
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23486
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803358
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275715
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803663
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39752
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05284
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65059
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27154
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0924
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16798
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32503
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45914
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48464
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57262
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36026
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23202
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772879
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241743
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765554
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35444
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00201
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66032
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28239
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31915
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33274
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31117
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28992
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35461
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42648
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22441
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22922
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742144
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207508
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727126
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31108
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95094
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29314
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54936
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30872
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16407
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12418
(435.39, 10.46, 361.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17608
