¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54138
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48698
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15874
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.45712
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.29255
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129366
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400283
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707797
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.045517
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411042
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847881
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333395
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.852082
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442805
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10406
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85027
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58717
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74082
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13679
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95532
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44303
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6451
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35999
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.55998
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.43383
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135487
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409347
”(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717801
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053959
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424378
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862898
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.343338
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.863669
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.456038
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11518
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86379
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78071
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76978
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1661
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00919
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53732
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80688
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56623
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.747
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.67366
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.141546
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418277
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727657
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062282
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.437492
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877667
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353097
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.875044
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.468554
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12611
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88175
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80326
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80493
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19803
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06264
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59572
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97241
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77756
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.93865
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.94259
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147545
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427069
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737364
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070485
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450376
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892181
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36267
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.886201
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.480775
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13684
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90056
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82545
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83971
•(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23604
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10204
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63211
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1418
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99411
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.13506
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153482
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435723
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746919
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078564
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463025
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.906436
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.372205
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.897136
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.492752
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14735
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91904
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84727
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87414
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27375
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11078
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66901
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3151
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.87421
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.36156
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160852
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444231
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755241
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086515
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475436
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917256
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38165
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907845
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.502383
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15766
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93719
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86711
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98442
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31125
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11942
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7064
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42099
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.75134
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.60327
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168461
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.452597
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76232
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09434
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487604
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.925248
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.390897
‘(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.918324
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.511189
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16776
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95501
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88847
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0092
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34844
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12793
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74433
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52357
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.64144
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.84135
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.175931
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460812
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769276
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.102033
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.499524
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933062
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.399931
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.92857
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.519806
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17764
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97248
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9094
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03365
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3854
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13633
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78273
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62804
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.70705
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.08272
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183263
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468876
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776113
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.111008
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511189
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940693
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.408758
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.938214
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.528231
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19102
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98961
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92991
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05759
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42203
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14462
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82163
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73451
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.83572
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.31931
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190454
€(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476787
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782827
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121189
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522595
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948141
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.417372
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.947574
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.536463
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20448
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00638
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94999
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.081
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45896
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15285
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86105
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84291
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.94834
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.42404
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197503
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484542
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789413
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13113
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.533739
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.955402
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.425767
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.956697
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.544496
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21764
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02279
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96961
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10387
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48601
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16089
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90098
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96666
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.06446
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.53023
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204405
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491669
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795874
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140832
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543775
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962476
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.433945
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965578
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.552329
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23051
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03883
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98879
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12619
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51239
û(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16887
(334.43, 7.46, 353.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94469
