¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
±(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394999
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785705
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090732
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426006
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79717
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22415
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680779
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192982
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771427
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37683
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03797
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77897
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36557
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82816
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7719
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90499
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511444
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790508
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096011
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43182
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802568
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201848
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655857
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164935
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739642
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33837
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9943
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71378
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42835
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88751
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22437
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41089
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06305
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515778
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795234
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101197
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437541
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796071
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182133
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63096
¶(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136906
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707909
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3002
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94624
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64947
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42969
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74562
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0768
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94256
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63728
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520003
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79987
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106295
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439852
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7891
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174429
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606048
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108907
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676181
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26241
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89039
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58606
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29779
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60856
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93428
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49094
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524188
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80446
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111279
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433525
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782121
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166735
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593046
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080972
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644566
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22496
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83529
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52355
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17034
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47616
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79667
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528306
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808929
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110344
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427171
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775138
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158996
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584445
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058625
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61299
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17825
µ(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78095
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46188
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04718
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3483
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66377
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532339
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813316
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104525
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420826
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76815
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151248
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575872
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04901
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581502
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13057
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72732
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40112
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92825
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22486
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5355
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536274
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810095
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09873
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414441
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761141
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143491
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567253
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039386
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561862
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08354
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67442
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34121
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88094
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10567
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41171
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540159
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80476
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092922
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408078
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754108
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135751
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558626
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02976
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529547
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04399
(434.27, 15.33, 324.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62226
