¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536487
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709169
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219326
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810322
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476368
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19566
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90515
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54835
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.568052
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.671382
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.781634
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.899497
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.025752
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.161296
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.307155
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.464511
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.634738
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.819438
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455567
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687195
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940556
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218851
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525823
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86607
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245239
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670321
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170241
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753862
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418152
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12794
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86655
î(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50502
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.559857
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.662663
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.772339
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.88957
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.015128
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.149898
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.294897
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.451294
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.620447
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.803936
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.003619
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666717
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918186
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194273
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498676
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835967
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211687
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632664
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122581
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699104
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361782
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06246
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82994
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.464
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.551864
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.65416
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.763278
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.879893
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.004773
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.138792
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.282956
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.438421
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.606531
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.788846
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.9872
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.646833
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896423
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170369
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472342
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80677
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179101
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596134
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076265
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645974
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304093
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999196
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79121
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42523
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.544074
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.645873
ë(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.754448
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.870466
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.994686
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.127975
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.271329
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.42589
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.592987
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.774162
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.971227
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62747
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875268
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147165
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446755
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778438
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147556
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56074
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031346
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594419
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244358
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938094
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71996
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38866
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.536566
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.637875
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.745912
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.861337
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.984905
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.11747
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.260019
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.413698
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.579812
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.759883
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.955699
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.608691
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85476
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124637
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421926
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750939
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116904
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526435
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987719
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544458
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186485
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879057
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6513
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35427
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.529314
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.630164
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.737698
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.85257
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.975527
ñ(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.107419
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.249218
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.402048
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.567204
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.746198
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.939845
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590466
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834839
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102781
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397853
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724289
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087284
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493213
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950109
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496014
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130446
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822079
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58505
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32203
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.522261
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.622665
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.729711
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.844047
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.966413
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.09765
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.238724
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.390725
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.554071
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.730998
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.923227
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.572779
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815528
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081605
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374527
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698465
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058534
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461041
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913854
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449037
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076198
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767093
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52116
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29193
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.515405
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.615377
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.721949
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.835765
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.957558
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.088082
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.227662
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.377994
ğ(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.540329
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.716119
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.907067
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.55561
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796806
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061089
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351918
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673465
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030725
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429935
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878836
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403537
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023656
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714042
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45962
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26392
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.508745
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.608299
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.714412
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.827623
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.948163
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.077363
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.216155
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.365608
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.526962
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.701654
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.891361
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.538966
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778641
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041208
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330029
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649239
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003807
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399833
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844942
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359466
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972807
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661993
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40031
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23798
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.50228
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.601334
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.706384
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.818511
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.938427
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.066937
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.204965
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.353569
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.513973
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.687597
(377.15, 16.40, 289.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.876102
