¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69103
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416603
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584498
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760379
¶(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944819
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12069
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26031
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40591
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55777
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71626
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34889
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596306
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86519
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15841
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416302
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484251
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554963
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628517
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705027
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784634
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867456
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95361
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130602
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324937
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530495
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748168
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979088
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178315
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334213
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497369
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668249
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847305
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0005
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13487
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27491
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42087
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57322
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73214
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344808
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591869
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860381
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153095
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411168
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479008
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54958
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623022
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699419
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778911
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862865
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041602
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230298
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429703
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640787
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864467
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10188
µ(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256356
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415042
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581174
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755195
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886884
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01621
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.151
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29146
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43794
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59077
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75027
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340736
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587461
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855567
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147891
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407128
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474905
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545383
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618731
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782738
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956521
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139879
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333529
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538342
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755198
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985195
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18285
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337337
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498932
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659804
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77947
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904049
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03385
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16912
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31012
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45715
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61052
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77059
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336671
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583079
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850804
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14268
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404149
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471849
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542279
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615518
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706085
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875145
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053432
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241625
´(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440474
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650943
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873909
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110509
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263919
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421273
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562548
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677918
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79802
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923099
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05343
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18924
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33081
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47843
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63242
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79319
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332699
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578753
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846091
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13749
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402259
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469927
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540294
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632641
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797262
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970737
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153741
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347019
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551348
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767752
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997145
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194646
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34796
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470632
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581961
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697787
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818472
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944077
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.075
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2114
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35356
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50185
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65656
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.818
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328701
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574451
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841397
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132404
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401428
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469049
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56227
·(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722672
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89159
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069634
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257605
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456186
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666306
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888901
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125068
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278764
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383865
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491341
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603147
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719547
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840749
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966993
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0985
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23558
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37843
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52744
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6829
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84517
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324793
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57017
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836776
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127333
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401654
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494772
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651142
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815721
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989092
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171987
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365116
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569344
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78551
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014647
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202255
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302004
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405751
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513723
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626122
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743149
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864949
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99186
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12404
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26183
(436.38, 13.88, 287.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40545
