¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92147
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.14563
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.1497
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.15633
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.16555
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252944
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574679
ö(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927905
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317374
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748871
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179381
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604647
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07328
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59219
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10113
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31664
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.75195
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.72334
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.69733
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.67389
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.653
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.63463
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.61877
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.60542
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.25259
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.25418
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.25835
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.2651
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.27446
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.28641
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.30099
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.3182
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.33806
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280076
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60442
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960638
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353579
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789127
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228663
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658821
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13309
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63105
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12087
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27144
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.68943
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.66093
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.63502
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.61167
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.59085
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.57255
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.55675
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.54343
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.16885
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.16004
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.15379
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.22646
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.80858
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.82168
í(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.83751
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.85608
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.87741
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269185
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634256
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993488
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389916
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829556
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278589
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713731
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19379
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64955
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14118
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21209
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.62995
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.60156
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.57575
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.55248
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.53174
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.5135
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.49775
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.48447
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.72566
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.09813
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.09189
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.157
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.6284
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.62302
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.62108
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.62257
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.6275
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255478
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624447
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026432
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426409
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870127
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329197
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769451
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21879
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66858
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16207
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14638
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.57345
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.54517
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.51945
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.49627
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.47559
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.45742
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.44171
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.42847
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.04741
î(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.03932
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.03309
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.08389
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.56712
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.57375
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.58382
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.59733
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.23569
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241474
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608909
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017298
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462992
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910855
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380505
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823647
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23668
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68815
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18357
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07985
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.51988
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.49169
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.46606
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.44295
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.42235
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.40423
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.38857
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.37536
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.99233
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.98356
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.97733
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.03977
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.57814
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.57924
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.58293
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.74557
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.83892
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227204
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593095
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999647
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453938
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951727
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432514
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840492
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25504
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70826
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20564
(413.82, 14.20, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01255
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.70797
(413.82, 14.20, 246.62) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.44107
