¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624506
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85936
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18222
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.85239
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.83313
(410.14, 14.33, 244.61) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.74306
(410.14, 14.33, 244.61) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 17.26189
(410.14, 14.33, 244.61) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 17.24034
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.519933
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.5153
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.512135
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.510437
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.510203
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.511434
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.876368
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111849
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368285
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648532
Í(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954048
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29113
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175248
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602983
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079817
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635468
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27434
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99566
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79075
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69499
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70359
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88944
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.60846
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.5866
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.92585
(410.14, 14.33, 244.61) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 16.1243
(410.14, 14.33, 244.61) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 17.60074
(410.14, 14.33, 244.61) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 17.50219
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.520646
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.516012
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.512846
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.511149
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.510915
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.512144
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.878497
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.11374
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370347
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650791
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957156
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294559
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181912
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610371
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088089
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64094
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28057
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00782
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80473
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71711
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72945
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92003
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.74271
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.63448
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.60847
(410.14, 14.33, 244.61) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 18.50149
(410.14, 14.33, 244.61) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 17.88969
(410.14, 14.33, 244.61) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 17.77564
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.522826
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.51819
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.515023
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.513324
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.513091
½(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.514322
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.880892
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115628
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372406
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653048
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960282
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800817
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188637
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617858
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096458
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646407
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2868
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0201
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8189
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73956
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75569
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95111
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.92178
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.80292
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.77656
(410.14, 14.33, 244.61) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 19.86268
(410.14, 14.33, 244.61) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.19204
(410.14, 14.33, 244.61) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.06136
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.526476
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.521837
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.518668
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.516968
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.516735
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.517964
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.883298
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117515
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374465
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655301
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963442
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803546
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193506
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625394
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104893
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651853
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.293
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02774
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83319
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76188
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78231
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98264
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.10843
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.97824
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.95152
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09238
(410.14, 14.33, 244.61) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.5086
(410.14, 14.33, 244.61) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.36005
¿(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.531598
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.526956
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.523785
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.522083
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.521847
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.523078
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885713
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1194
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376522
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657553
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965919
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806341
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196573
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629665
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112947
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657275
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2992
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03486
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8476
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77869
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80941
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01468
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.30301
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.16077
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.13366
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11615
(410.14, 14.33, 244.61) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 16.92127
(410.14, 14.33, 244.61) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 16.90665
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.538199
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.533552
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.530377
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.528672
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.528435
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.529666
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.887381
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121759
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378575
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659802
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968392
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809157
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199694
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633127
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116829
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662697
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30536
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04196
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86215
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79563
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83686
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04722
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.50594
Ê(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.35084
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.32332
(410.14, 14.33, 244.61) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 18.80206
(410.14, 14.33, 244.61) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 16.79617
(410.14, 14.33, 244.61) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 17.32147
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.546285
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.541631
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.538452
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.536745
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.536506
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.537738
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.889
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124407
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380627
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662047
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450758
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811986
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202839
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636636
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12074
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6681
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31152
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04905
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87685
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81278
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86467
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08023
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.71764
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.54881
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.52087
(410.14, 14.33, 244.61) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.06549
(410.14, 14.33, 244.61) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 17.10877
(410.14, 14.33, 244.61) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 16.96422
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.555862
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.551202
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.548017
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.546306
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.546066
(410.14, 14.33, 244.61) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 7.547298
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890618
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126691
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382674
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66429
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453871
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814889
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20605
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640204
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124731
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67346
(410.14, 14.33, 244.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31769
