¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ê(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484544
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 15.54892
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 15.18774
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 15.30037
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 15.49693
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880574
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166061
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461086
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783061
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09933
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277685
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498809
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850769
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234982
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6999
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29723
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84515
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93697
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44182
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18649
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 15.31563
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 15.43041
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 15.58748
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869136
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138225
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430799
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74994
Å(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055757
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232025
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417816
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735066
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108661
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541511
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11835
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70142
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57885
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05471
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57073
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 15.44845
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 15.5655
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 15.68741
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843711
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110651
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400744
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717109
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013466
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187666
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371252
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622729
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986165
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388309
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945706
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56205
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97189
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69049
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17675
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70448
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 15.70579
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 15.83016
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3335
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818488
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083294
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370975
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684609
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972344
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144558
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32604
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517486
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86737
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25358
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779036
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38692
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46494
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02957
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80636
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30348
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 15.8515
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 15.97845
¼(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6264
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793514
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056187
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3415
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652408
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932418
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102742
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282152
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471405
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752087
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127761
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618061
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20496
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00002
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51749
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08859
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92677
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43538
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 16.13246
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 16.38984
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22552
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768731
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029349
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312294
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62057
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89368
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062112
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23961
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426713
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640238
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005746
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462523
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02955
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60563
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0481
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5714
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23717
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05211
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 16.29243
(382.44, 14.31, 305.25) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 16.50469
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52925
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18789
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744189
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002717
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28338
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588984
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856078
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022739
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198311
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383364
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578707
¼(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887477
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312138
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860291
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34828
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65341
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09759
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62695
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45108
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18284
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29878
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0603
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13033
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719849
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976393
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254718
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557739
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819577
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984542
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158242
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341337
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534571
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772775
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166755
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696977
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10425
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40501
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70093
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14884
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68456
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67137
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31942
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69824
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47609
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19616
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703267
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950275
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226357
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526859
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784221
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947515
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119486
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300637
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491789
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693691
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029591
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539291
(382.44, 14.31, 305.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872593
