¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ñ(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33715
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910281
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22853
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57866
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.966072
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.396946
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.878929
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.42156
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03692
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74052
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55262
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49059
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39891
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73324
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2701
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.17928
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.13032
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.78589
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.658513
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.870237
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097958
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345344
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614996
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907705
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225657
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.575492
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962556
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.393029
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.874536
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.416601
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03127
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73404
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54511
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48113
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54034
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79359
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30386
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.01882
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.11775
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.76977
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657402
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868904
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096511
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343771
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613278
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.905251
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.222922
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.572474
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95921
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.389299
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.870352
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.41188
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0259
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72787
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53761
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47212
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5283
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77859
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29085
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00624
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10682
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.75577
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656349
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867643
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.095143
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342284
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.611656
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902917
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.220324
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569608
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.956034
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385758
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.866383
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.407396
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0208
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72202
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53029
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46356
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51686
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76434
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27888
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.99498
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.09752
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.74386
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.655354
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866456
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.093858
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340885
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61013
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900708
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.217864
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566895
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953025
Ÿ(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.382407
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.862623
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.403152
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01597
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71648
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52336
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45449
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50602
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75085
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.26761
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98327
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.08987
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.73405
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.654418
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.865343
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092652
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339573
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608696
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.89862
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.215542
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.564334
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.950186
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.379242
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.859076
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.399146
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01142
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71125
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51681
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44543
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49577
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73811
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2544
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.97231
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.08384
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.72635
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65354
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864305
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091525
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338347
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607168
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896657
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21336
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561927
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947519
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.376267
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.855741
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.395383
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00714
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70634
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51065
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4369
š(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48612
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72613
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.242
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.96254
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07946
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.72072
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65272
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.863338
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090477
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337208
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605484
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894815
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211315
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55967
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945019
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.373483
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.852618
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.391856
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00313
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70174
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50488
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42892
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47707
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7149
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23039
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95395
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.0767
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.71719
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.651958
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862447
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08951
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336156
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603915
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893098
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20941
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55757
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.942689
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370887
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.849709
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.388571
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.99939
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69745
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49949
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42146
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46862
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70443
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21958
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94655
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07557
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.71575
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.651256
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.861629
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.088624
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.335193
(432.99, 14.53, 314.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602456
