¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.276863
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18956
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10685
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43716
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79006
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16793
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61576
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12923
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.391906
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.509496
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.634484
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.787678
Á(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.962696
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.127609
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.293945
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.512008
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.744246
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959281
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241335
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543145
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816033
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193839
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.586208
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.914593
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.242244
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.599943
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.096696
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.639566
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25215
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1101
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44059
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79375
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17571
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6508
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1672
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.39675
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.514628
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.639931
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.793121
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.968571
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.137084
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.304084
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520926
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759221
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975451
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254691
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569727
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836725
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21695
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.625083
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.966173
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.298303
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.661095
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144396
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.693213
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31451
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11528
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4461
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7996
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21065
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68852
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20806
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.401848
Ä(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.520031
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.645665
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.798748
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.974642
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.146923
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.314615
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.530108
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771445
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992142
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268413
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.588343
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863382
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.24066
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66504
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019351
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.356134
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.724217
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.193674
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.748672
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75442
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12239
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45366
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80762
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24808
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72898
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25184
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.407202
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.525704
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.651687
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.804556
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.980912
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.15713
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.325541
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.539559
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.781775
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009356
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282503
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603953
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893941
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26497
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697544
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.074172
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.415782
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789367
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.244564
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.805984
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70009
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13142
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46321
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84155
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28804
Ã(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77217
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29867
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87331
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.412812
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.53165
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.657999
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.810548
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.98738
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.167707
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.336864
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549276
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792398
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027099
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296964
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619979
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925385
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289889
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725589
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.130672
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.477301
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.856601
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.294055
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.865193
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64794
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08964
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47484
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88106
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33063
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81816
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34857
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92754
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.417775
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.537868
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.664601
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.816722
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.994046
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.178654
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.348587
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559261
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803317
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045376
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311796
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.636422
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957727
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.315421
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.754335
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.188899
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540735
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.925978
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.349527
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.926342
Ö(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59796
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03537
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48485
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88219
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31046
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77338
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27514
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82074
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.422075
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.544362
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.671495
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.823081
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.000911
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.189976
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.360712
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.569518
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814533
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064194
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327002
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653283
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990983
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.341574
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.783794
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.246134
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606144
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.997568
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.428217
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24434
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68578
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16923
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47053
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79673
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21871
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67461
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16849
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70525
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.426522
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.55113
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.678681
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.829622
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.007974
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.201056
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.373243
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.580042
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826045
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083556
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342585
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670565
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025167
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368355
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.813972
×(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296845
(397.01, 14.75, 309.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.67358
