¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ç(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580556
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.24851
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.22066
(410.51, 14.49, 244.95) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 16.83249
(410.51, 14.49, 244.95) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.29665
(410.51, 14.49, 244.95) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.27098
(410.51, 14.49, 244.95) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 20.86295
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.212865
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.210965
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.210667
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.211967
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.214872
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.696396
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934923
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195559
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481453
É(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.794131
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143538
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532381
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550526
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058453
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627675
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28768
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07946
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98504
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00482
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15249
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49781
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.5355
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.41566
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.38744
(410.51, 14.49, 244.95) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 19.60618
(410.51, 14.49, 244.95) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.57713
(410.51, 14.49, 244.95) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.55093
(410.51, 14.49, 244.95) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 21.12201
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.214161
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.212261
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.211963
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.213264
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.216168
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.703201
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94231
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20365
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490355
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804146
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154657
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.544793
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564817
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074998
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651323
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31097
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10655
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02176
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04813
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20956
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56642
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.71684
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.58959
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.56099
(410.51, 14.49, 244.95) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 20.98572
(410.51, 14.49, 244.95) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.87009
(410.51, 14.49, 244.95) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.84332
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.217059
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.215158
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.21486
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.216162
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.219069
´(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710193
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949668
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211707
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499213
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81439
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.165732
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557159
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579091
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091068
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670024
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33415
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13353
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0586
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09166
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26721
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63578
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.9058
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.77062
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.74162
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09292
(410.51, 14.49, 244.95) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 19.25336
(410.51, 14.49, 244.95) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 19.14888
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.225068
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.221562
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.219661
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.219362
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.220667
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.223574
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717159
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95699
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219725
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508033
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825211
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.176762
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130047
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593357
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107157
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688306
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35731
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16049
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09558
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13539
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32541
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70583
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.10273
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.95905
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 15.92963
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16537
(410.51, 14.49, 244.95) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 17.52058
(410.51, 14.49, 244.95) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 17.82672
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.231183
´(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.227675
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.225772
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.225474
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.226779
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.229691
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7241
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964278
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22771
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516814
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835466
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187744
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143926
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607642
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123247
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706549
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38035
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18731
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13272
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17929
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38413
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7766
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.30803
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.15524
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.12539
(410.51, 14.49, 244.95) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 20.34711
(410.51, 14.49, 244.95) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 17.45597
(410.51, 14.49, 244.95) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 17.4292
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.238914
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.235404
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.2335
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.233201
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.234509
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.237421
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731012
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.97153
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235653
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525554
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845124
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198676
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157728
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62189
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139309
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724811
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4033
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21406
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1578
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22336
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44343
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84813
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.52211
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.35955
Æ(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.32924
(410.51, 14.49, 244.95) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 19.54348
(410.51, 14.49, 244.95) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 17.92743
(410.51, 14.49, 244.95) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 17.89486
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.24827
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.244756
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.24285
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.242552
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.243862
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.246778
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737893
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979031
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243556
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534248
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.854732
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209551
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171459
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636124
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155346
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743041
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4262
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24074
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18132
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23691
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49871
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92034
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.74541
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.57237
(410.51, 14.49, 244.95) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.54159
(410.51, 14.49, 244.95) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 19.4732
(410.51, 14.49, 244.95) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.42877
(410.51, 14.49, 244.95) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.39481
(410.51, 14.49, 244.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.965999
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.253832
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.253534
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.254846
(410.51, 14.49, 244.95) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.257769
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743279
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986506
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251416
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542897
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864292
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754728
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185151
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650337
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171382
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761264
(410.51, 14.49, 244.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.449
(410.51, 14.49, 244.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.908712
(410.51, 14.49, 244.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.916865
