¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ö(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79829
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58902
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.51681
ì(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 19.76777
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.97527
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 19.02946
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 19.0877
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 19.15003
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.37489
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.24613
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.12267
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582491
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847343
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140008
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466036
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824901
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221652
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662589
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121513
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515969
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94813
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42356
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92975
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40476
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93647
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5257
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19425
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9518
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36097
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.32681
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.36752
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 19.47371
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.78324
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.63402
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.49074
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.35318
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.22119
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.09458
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.9732
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583666
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848654
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140816
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466941
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825888
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22275
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66381
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134749
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557302
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993471
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47347
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98125
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46098
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99325
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58839
ö(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26498
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03101
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56331
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.18417
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 20.34273
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 19.19422
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.62662
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.47976
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.33875
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.20341
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.07353
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.94898
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.82958
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584825
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8499
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141581
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467772
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826814
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223786
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664968
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138923
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599444
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03973
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52444
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03408
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51871
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05157
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65279
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33759
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11244
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77358
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.04715
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 21.53244
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.92848
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.47626
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.33166
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.19282
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.05956
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.93172
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.80911
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.6916
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585976
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851169
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142316
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468587
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827689
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224748
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666031
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143159
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635105
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08681
û(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57641
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08826
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57794
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11534
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71892
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41216
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19615
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 16.7861
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.91556
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 21.20632
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.67573
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.64994
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.63122
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.61597
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.64846
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.75931
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.87506
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.99586
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587147
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853292
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144733
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469316
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828497
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225657
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667041
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147526
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639979
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13487
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6294
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14384
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6387
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18202
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78688
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48876
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36785
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 16.66814
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 16.70014
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 16.73552
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.43528
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.5215
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.50295
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.48786
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.52243
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.63168
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.74578
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.86488
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589403
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857059
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148864
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470012
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829262
ú(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226499
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66799
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15199
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644968
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18384
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68344
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20079
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.701
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25047
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85675
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63941
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71332
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 16.55495
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 16.58634
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 16.62111
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.20649
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.39828
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.37991
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.36497
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.40153
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.50926
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.6218
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.73926
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592881
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86085
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152977
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472605
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829967
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227272
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668852
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156595
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650061
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20188
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73855
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25918
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7649
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32075
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97356
(411.59, 14.50, 245.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95045
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 16.83423
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 16.80035
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 16.76986
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 16.74274
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.98876
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.28013
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.26193
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.24714
(411.59, 14.50, 245.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.28562
