¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161901
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.404846
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732464
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.092157
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.498912
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939748
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.464903
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04438
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70776
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43763
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25314
À(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03038
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29329
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84209
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57457
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32552
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90055
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791968
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069096
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.3713
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695457
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.049523
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.451704
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.88346
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.401598
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.969234
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62213
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3422
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14183
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08261
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23299
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64846
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36927
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96577
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41065
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763985
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038637
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.338029
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658894
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.007297
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.404976
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.829988
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339009
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.898848
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53772
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24835
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03352
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95542
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07197
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45359
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14262
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61695
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93824
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736212
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00842
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305037
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622778
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965483
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.358728
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.779305
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.277135
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.831327
¦(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45453
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15606
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92766
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83066
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91433
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26326
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90659
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.91007
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48248
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708658
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97845
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.272327
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587107
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.924083
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.312963
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.729325
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.215977
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.76485
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37255
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06531
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82368
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70828
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76328
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07736
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67669
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.59862
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04255
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682935
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948728
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239903
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55188
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.883098
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.267681
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680043
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.155535
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.699401
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29177
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97607
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72156
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58824
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61673
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89575
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45275
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3064
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.09398
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657871
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919256
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.207765
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517095
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842527
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.222885
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.631454
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.095802
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.634963
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21217
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88772
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62126
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47048
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47324
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71832
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23456
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.05113
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.69985
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633132
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890041
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175917
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482753
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.802375
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.178576
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.583559
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.036787
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.571537
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13375
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80063
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52276
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35499
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33272
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54498
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02195
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8056
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.31952
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.84612
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608716
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86108
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144359
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448851
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.762641
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13475
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.536347
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.978481
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.508389
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0565
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71499
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42602
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24169
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19513
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3756
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81517
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56679
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.9519
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.34572
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584625
Æ(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832376
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113094
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415388
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72333
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.091412
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.489814
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.920885
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.443595
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.980401
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63079
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33102
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13056
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06416
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21008
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61632
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33447
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59674
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.8616
(416.02, 12.89, 329.56) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.7852
(416.02, 12.89, 329.56) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.762584
(416.02, 12.89, 329.56) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.741604
(416.02, 12.89, 329.56) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.673858
(416.02, 12.89, 329.56) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.656199
(416.02, 12.89, 329.56) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.640108
(416.02, 12.89, 329.56) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.625567
(416.02, 12.89, 329.56) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 12.42266
(416.02, 12.89, 329.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73796
(416.02, 12.89, 329.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31435
(416.02, 12.89, 329.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43442
(416.02, 12.89, 329.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02264
(416.02, 12.89, 329.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.97107
(416.02, 12.89, 329.56) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 12.60156
(416.02, 12.89, 329.56) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 12.42856
(416.02, 12.89, 329.56) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 12.61266
(416.02, 12.89, 329.56) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.738432
(416.02, 12.89, 329.56) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.686556
(416.02, 12.89, 329.56) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.665341
(416.02, 12.89, 329.56) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.59811
(416.02, 12.89, 329.56) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.580474
(416.02, 12.89, 329.56) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.564392
(416.02, 12.89, 329.56) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.549846
(416.02, 12.89, 329.56) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 12.39535
(416.02, 12.89, 329.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88638
(416.02, 12.89, 329.56) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 12.49819
(416.02, 12.89, 329.56) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 12.45049
(416.02, 12.89, 329.56) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 12.40557
(416.02, 12.89, 329.56) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 12.40422
(416.02, 12.89, 329.56) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 12.34242
(416.02, 12.89, 329.56) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 12.30548
(416.02, 12.89, 329.56) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 12.27115
(416.02, 12.89, 329.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925776
ÿ(416.02, 12.89, 329.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318865
(416.02, 12.89, 329.56) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.544405
(416.02, 12.89, 329.56) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.525237
