¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076665
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16818
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01082
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235128
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478174
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74227
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04029
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403442
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735742
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077964
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453585
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862891
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248765
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676603
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15783
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69161
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83967
¹(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9524
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32558
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0652
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25457
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09332
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999961
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223398
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465439
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728415
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022122
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383275
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744985
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088075
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464704
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874869
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261824
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686653
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16894
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70395
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81718
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92578
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29015
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02122
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19851
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01946
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989218
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211777
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45283
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714711
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003982
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363143
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754494
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098489
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476148
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887399
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275512
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701082
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18073
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71704
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79506
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89963
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25512
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97774
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14313
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94655
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97857
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200281
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440351
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701134
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985874
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343035
´(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740299
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1092
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487906
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900489
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289829
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716774
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1932
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73091
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77332
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8739
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22048
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93478
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08847
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87464
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96804
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188886
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428026
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687741
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970716
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322995
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717932
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120194
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500014
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914145
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304749
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733163
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20637
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74554
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74449
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84863
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18626
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89237
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0345
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80369
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95762
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177628
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415813
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674456
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956252
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302981
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695615
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1315
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512449
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928375
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320317
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750223
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22382
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76095
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61139
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82379
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15244
Ï(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85045
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98124
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73375
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954322
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166497
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403742
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661336
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941932
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283025
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673384
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109612
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5252
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943175
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336502
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767985
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2434
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77713
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60425
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79941
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11903
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.23726
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.21564
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.19647
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.17973
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.55835
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955494
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155477
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391824
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648368
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927784
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263119
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651204
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084756
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538289
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958564
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353305
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786462
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26376
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7941
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53002
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77546
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08604
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.17491
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.15341
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.13436
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.11772
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.10349
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.09164
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956841
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153045
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380023
Ô(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635548
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913819
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243268
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629077
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05997
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544221
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974526
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370767
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805611
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2849
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82147
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45465
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75196
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05343
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.11554
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.09417
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.07523
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.05869
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.04454
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.03277
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.02336
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958363
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154671
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368353
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622882
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899996
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223487
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60705
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035303
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516398
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991061
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388843
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82547
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31796
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86802
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37822
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72891
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02127
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.0591
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.03784
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.019
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.00256
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.98849
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.97679
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.96744
(384.17, 13.89, 257.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.96044
(384.17, 13.89, 257.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960065
