¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1087
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.790647
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.960769
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.49769
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697044
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91255
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146293
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445986
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786201
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131061
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319102
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743358
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387815
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863641
£(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565276
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777714
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978153
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21533
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67786
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04299
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36176
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46076
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68811
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73234
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.4883
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.639843
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.803246
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.974342
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508006
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708158
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924604
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159337
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461493
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803442
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097401
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283552
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481224
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411741
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894816
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514419
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702093
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899282
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10663
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49512
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98595
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30393
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56788
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7805
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46434
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.4986
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.650906
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.814858
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332267
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.518612
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719601
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936973
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172749
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477208
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820969
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064867
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249222
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444924
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436345
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926503
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444351
¨(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629097
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823172
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02722
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31995
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79396
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24857
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37646
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87708
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39697
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.509063
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.662147
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.826964
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.343478
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529508
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731322
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949668
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186511
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493224
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838738
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033486
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216033
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409836
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461658
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958792
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376748
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558722
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749797
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950664
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16202
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61015
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11385
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87399
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97805
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82887
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.519689
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.673563
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.839262
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.35627
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540681
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743385
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962669
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20067
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509402
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832423
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003108
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184032
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375974
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16908
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991551
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311548
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490837
§(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679088
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876927
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08499
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43401
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92059
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45714
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53947
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24533
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.530478
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.685159
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.199093
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369345
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.552227
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755733
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976068
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215185
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525867
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804645
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973834
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153122
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34334
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75091
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024865
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24867
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425378
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610914
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80582
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01083
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26517
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73559
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25356
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02722
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66679
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.54143
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.69693
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.211607
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.382764
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.566622
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768381
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989754
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23005
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542536
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777825
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945621
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123328
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311851
(427.47, 10.00, 360.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5121
