¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.18019
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230242
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494936
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791341
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113164
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473245
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874316
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322515
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.82667
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.394217
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04526
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7968
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67619
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70706
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85235
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20362
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83574
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72931
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.14685
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.27323
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983033
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230021
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494265
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790603
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113064
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472743
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873752
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321883
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825953
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.39411
²(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04628
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79925
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68063
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71686
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8613
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21755
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85283
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74872
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.17035
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.31396
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982114
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229583
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493549
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789818
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112946
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47218
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873121
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321177
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.82515
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.393896
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04718
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80155
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6849
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56147
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74959
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54098
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.87007
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76857
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.19442
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.35061
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981163
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.228547
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492794
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788986
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112808
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471562
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.872421
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.320395
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.824265
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.393571
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04797
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80371
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51161
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56483
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76301
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22003
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.78415
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78888
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.21905
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.39012
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980176
Ô(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227471
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491994
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78811
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112654
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47088
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871656
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.319545
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.823296
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.393142
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04863
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56669
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51904
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56826
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77634
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23915
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92299
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.68682
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.24336
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.43173
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979158
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.226362
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491276
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787185
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112481
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.470142
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.870824
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.318619
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.822246
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.392611
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75624
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57283
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52625
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57182
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78959
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25841
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93344
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99595
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.67667
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.47411
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978106
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225215
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491007
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786216
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.111896
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.469346
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86993
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.317621
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.821117
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05355
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76137
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57881
ò(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53156
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57544
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80282
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27781
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94428
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02564
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58379
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.51726
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977021
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224033
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49073
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785203
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.110775
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46849
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.868976
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316549
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.819902
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05793
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76638
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58461
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53211
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5792
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81593
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29732
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95554
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05557
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62215
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975905
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222816
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490451
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784141
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.109606
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.467579
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86796
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.315406
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436759
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06215
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77124
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59026
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53264
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57994
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.829
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31698
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96716
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07096
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66086
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974754
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221562
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490162
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783035
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108385
•(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.466609
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.866878
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314192
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438598
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06625
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77596
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59574
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53316
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58055
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84194
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33677
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97923
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09911
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69982
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973574
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.220276
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489552
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781887
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107117
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465581
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865733
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889748
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440277
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07024
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78054
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60104
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53365
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58457
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85485
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35668
(432.42, 15.04, 250.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 16.80214
(432.42, 15.04, 250.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 16.77439
(432.42, 15.04, 250.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 16.75
(432.42, 15.04, 250.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 16.72894
(432.42, 15.04, 250.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 16.71119
(432.42, 15.04, 250.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 16.69672
(432.42, 15.04, 250.29) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.99517
(432.42, 15.04, 250.29) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.99142
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.97236
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218954
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488107
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780692
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.1058
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464497
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410127
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888273
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441748
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0741
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78496
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60618
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5341
Ä(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59526
(432.42, 15.04, 250.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86765
