¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969746
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252234
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499696
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768951
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062908
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385046
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739577
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12837
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54014
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956328
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417155
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885107
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35277
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89443
(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98086
(386.08, 7.13, 357.23) (365.93, 1.26, 362.13) (0.81, 2.16, 0.81) Human 10.90469
(386.08, 7.13, 357.23) (365.93, 1.26, 362.13) (0.81, 2.16, 0.81) Human 10.85529
(386.08, 7.13, 357.23) (365.93, 1.26, 362.13) (0.81, 2.16, 0.81) Human 10.8324
(386.08, 7.13, 357.23) (365.93, 1.26, 362.13) (0.81, 2.16, 0.81) Human 10.81177
(386.08, 7.13, 357.23) (365.93, 1.26, 362.13) (0.81, 2.16, 0.81) Human 10.79326
(386.08, 7.13, 357.23) (365.93, 1.26, 362.13) (0.81, 2.16, 0.81) Human 10.777
(386.08, 7.13, 357.23) (365.93, 1.26, 362.13) (0.81, 2.16, 0.81) Human 10.76289
(386.08, 7.13, 357.23) (365.93, 1.26, 362.13) (0.81, 2.16, 0.81) Human 10.75094
(386.08, 7.13, 357.23) (365.93, 1.26, 362.13) (0.81, 2.16, 0.81) Human 10.74107
(386.08, 7.13, 357.23) (365.93, 1.26, 362.13) (0.81, 2.16, 0.81) Human 10.73335
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012546
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105648
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202906
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304581
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410913
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515514
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609187
ã(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70687
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808892
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070963
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506743
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001367
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567576
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189614
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907208
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62335
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84482
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99672
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43594
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30942
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88325
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57056
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29769
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054549
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14922
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248102
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35146
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459624
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556547
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651587
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750728
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854242
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03674
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468037
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957292
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51692
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139779
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849159
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69043
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85108
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90106
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31462
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14867
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66881
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75951
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66935
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097812
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194066
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294594
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399776
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506518
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59897
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695429
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796048
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901126
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010885
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429826
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913786
à(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466991
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090671
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792088
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.613
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98292
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80507
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19582
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9917
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45988
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9556
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05749
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142328
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240221
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34253
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449524
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548954
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642811
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740706
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842877
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949605
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0611
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392086
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870888
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417789
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042351
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735895
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54693
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15193
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71097
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07948
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83832
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25627
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29964
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46311
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188124
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287732
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391876
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500793
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592782
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688092
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7875
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891309
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999701
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113015
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354858
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828575
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369256
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992057
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680669
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48196
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34799
Ü(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61873
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96334
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68848
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.05784
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48109
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67464
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235256
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336658
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442657
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545164
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637994
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734807
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835869
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941334
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051504
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166689
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318092
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78682
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321426
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936723
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626317
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41813
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37364
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61656
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84883
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54213
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86443
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66901
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8891
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283748
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386968
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494933
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590356
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684708
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783072
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88575
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992981
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105012
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222151
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344618
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74563
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274271
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88225
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57281
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35542
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28404
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77548
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7368
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39919
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67587
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.22275
ä(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40644
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33363
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438778
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545093
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636997
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73286
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832918
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937321
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046373
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160317
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279464
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404095
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705044
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227854
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828607
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520268
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29381
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20654
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9853
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6272
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25956
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49205
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.94505
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94976
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38496
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492092
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59165
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685113
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782598
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884312
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990525
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10148
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217452
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338692
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465602
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664977
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182088
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775793
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464429
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23327
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13468
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22132
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51996
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12317
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3128
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67497
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437769
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546999
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639629
