¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398849
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014478
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414549
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 8.181614
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 8.025563
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.98226
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.954034
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.927563
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.90279
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.879737
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.858319
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.838531
Œ (428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.820363
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.803802
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.788858
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.77546
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.763596
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.754272
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.776669
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.864985
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010608
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31809
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647164
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007688
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405566
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 8.013314
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.931918
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.897364
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.869479
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.843315
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.818827
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.796001
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.774835
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.755296
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.737351
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.720977
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.7062
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.692966
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.681264
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.672295
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.688838
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.746169
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.892593
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006763
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313366
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640895
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000768
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 8.138956
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.96135
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.891884
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.859448
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.831695
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.805652
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.781311
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.758596
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.737547
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.718107
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.700242
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.683976
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.669252
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.656096
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.644455
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.635688
‡ (428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.650462
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.700442
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.810782
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002846
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307568
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634545
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993795
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 8.122334
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.954709
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.886535
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.854345
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.826612
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.800595
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.776248
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.753577
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.732535
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.713104
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.695272
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.679009
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.664316
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.651166
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.639543
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.630822
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.645372
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.694477
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.801641
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9988
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301726
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628134
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986693
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382402
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.98972
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.914125
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.88063
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.852816
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.82671
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.802294
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.779539
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.758422
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.738934
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.721035
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.704723
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.689978
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.676772
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.665118
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.656245
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.67199
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.725818
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.852736
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994645
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295774
õ(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621626
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979554
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374463
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 8.093431
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.985437
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.94672
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.918651
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.892334
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.867721
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.844762
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.823482
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.803821
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.785789
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.769318
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.754442
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.741139
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.729381
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.72021
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.739777
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.811368
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990403
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289801
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615033
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972303
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366468
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80341
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 8.19755
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 8.09848
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 8.069883
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 8.04306
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 8.017932
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.994559
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.972805
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.952773
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.934379
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.917591
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.902407
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.888835
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.876848
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.866882
(428.25, 15.00, 245.61) (448.25, 8.57, 259.53) (0.81, 2.16, 0.81) Human 7.911225
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986048
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283702
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608351
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964958
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35835
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79439
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280371
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825205
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44018
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13956
¸(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7478
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34621
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01154
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64426
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07089
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52795
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01874
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54704
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981272
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277543
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601645
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957542
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350159
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785315
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270193
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813755
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42717
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12476
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70761
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30168
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97204
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59292
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98308
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43419
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9184
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43933
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975605
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271355
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594845
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950075
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341876
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776091
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259898
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802198
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41409
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10979
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66825
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25811
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03194
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55917
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92885
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34348
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82133
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3352
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969864
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265062
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58799
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942517
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333512
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76679
(428.25, 15.00, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249501
