¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.054105
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641194
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006462
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438757
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.870697
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.333237
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.901089
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54173
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89401
ê(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70879
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73526
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85223
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14939
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64013
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28305
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50121
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55333
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907348
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122937
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.389132
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661428
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946523
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.267004
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.619998
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.98311
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.398658
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.844728
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.304404
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.854307
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48857
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84094
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62963
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64332
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76967
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05167
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54052
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06773
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47674
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64213
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.896484
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110765
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369138
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644611
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928159
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241654
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.599082
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96007
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.35894
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.819234
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27611
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.80823
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43625
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78885
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56032
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55244
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67631
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95602
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44334
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83224
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35033
Ô(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7351
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885749
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09918
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34923
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627964
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909984
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218538
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.578442
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.937344
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333632
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.79421
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.248345
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.756438
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38475
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73772
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5019
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46329
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4892
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86244
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3485
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67176
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07758
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83228
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.875145
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087737
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329415
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.611487
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891999
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198833
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552388
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.914929
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.308843
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.769658
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221112
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.72357
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33407
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68757
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44476
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37577
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31083
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72898
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2444
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56962
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44056
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93377
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864671
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076437
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309692
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593683
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874206
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179345
à(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.524975
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892828
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284406
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736889
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.194406
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.693795
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93049
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63833
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38877
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28995
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22116
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51499
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13726
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47076
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17482
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04866
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.85433
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06528
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293273
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572155
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856607
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160071
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.497797
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871043
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.260324
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.693865
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.168222
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.664612
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88142
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59007
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33393
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20573
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13387
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30742
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9367
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37507
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91767
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18054
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844121
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054268
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281364
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550743
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839202
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141016
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472221
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849569
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.236595
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.665543
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.142564
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.636022
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82381
ğ(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54272
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28029
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12314
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04885
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10597
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66864
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27155
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66863
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31747
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.834045
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043402
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26961
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529449
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821991
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.122177
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451517
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828408
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.213218
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639588
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.117425
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.608018
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75616
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48379
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22775
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05684
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96604
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91038
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40971
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10574
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45129
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45958
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824105
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032682
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25802
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508278
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804978
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103559
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431063
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.803222
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.190196
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.614031
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.092802
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.5806
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6897
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40789
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11441
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99815
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88542
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76348
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18315
(406.97, 15.12, 308.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90984
