°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.175841
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069896
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233614
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405791
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.2792
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.868247
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.950428
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.021966
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.096644
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.1746
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.255971
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.341077
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.46109
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.607406
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.762956
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928558
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105187
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293912
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496021
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685053
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816722
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955107
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100595
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2275
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350298
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478861
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613522
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754623
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902634
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058001
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221269
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3929
º(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.27526
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.867737
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.949873
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.021401
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.096039
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173984
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.255344
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.340409
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.429291
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.571243
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724636
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887868
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061943
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24784
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446816
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653255
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783613
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920531
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064518
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216055
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341757
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470004
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604288
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74507
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892699
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047681
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210502
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381712
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.27372
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.86752
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.949863
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.021396
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.096041
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173961
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.255359
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.340401
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.429319
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536071
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687369
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848386
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019943
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203141
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399114
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609216
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751827
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887397
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029972
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179943
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334493
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462451
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596505
∫(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736966
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884274
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038932
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201396
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37222
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.27457
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.867539
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.950397
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.02198
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.096619
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.174564
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.255985
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.341053
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.429968
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523024
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651166
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.80997
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979164
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159729
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352828
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559726
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721406
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855685
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996846
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145341
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301749
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456288
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590049
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730307
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87735
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031716
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193887
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364388
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.27782
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.867765
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.951505
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.023126
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.097803
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.175791
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.257255
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342365
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.431355
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524458
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62191
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772717
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939612
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117637
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307961
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511785
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692242
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825285
∑(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96512
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112257
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267156
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430431
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585035
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725058
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871897
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026061
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188002
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358273
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53747
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.868284
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.953216
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.024836
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.099598
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.177642
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.259166
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.344368
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.433393
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.526595
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624117
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.736547
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901203
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076786
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264431
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465307
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664351
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796244
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934839
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080586
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234095
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395828
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566505
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72125
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867942
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021965
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183707
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353813
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532789
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.869064
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.955416
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.027135
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.102001
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.180122
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.261724
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.347008
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.436173
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529462
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.627075
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7294
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86392
£(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03721
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222268
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420296
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632685
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768483
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905895
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050401
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202487
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3628
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531906
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710462
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865486
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019368
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181001
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351007
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529886
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.870085
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.958224
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.030031
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.104986
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.183228
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.264897
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350312
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.439584
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533007
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.630788
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733259
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840663
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998768
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181336
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376669
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586043
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74202
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878304
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021592
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172438
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331332
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498926
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675915
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862999
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018298
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17992
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349825
(422.66, 14.72, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528673
(422.66, 14.71, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609041
(422.66, 14.71, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777704
(422.66, 14.71, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.005222
