¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62193
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403422
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661674
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950151
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272475
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627741
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021111
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459002
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949295
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50189
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10307
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78603
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61656
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49316
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10839
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77868
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9783
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40107
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85318
»(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25236
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56897
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90222
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34982
(394.04, 13.95, 249.74) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 23.02723
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164339
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402027
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660149
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949485
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271718
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626885
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020169
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457951
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948131
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496613
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09131
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77255
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60293
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46392
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07627
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74671
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92781
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63906
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08791
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39749
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72318
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06616
(394.04, 13.95, 249.74) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 23.43441
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163071
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400669
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658657
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948763
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270967
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626028
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019236
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456912
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946968
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490276
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07959
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75918
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58924
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43584
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10943
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71724
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89748
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08529
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43315
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8897
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23236
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5509
´(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88617
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23948
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16184
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399358
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657229
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948071
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270221
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62521
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018288
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455853
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945252
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483065
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.068
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74593
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57554
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40889
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14355
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69011
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8696
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0566
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25154
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67875
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07334
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38506
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71302
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07705
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160674
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39806
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655851
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947364
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269433
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624341
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017341
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454807
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940056
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475955
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05654
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73284
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56185
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41494
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17867
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66537
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84415
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03044
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22462
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47597
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9202
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22538
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5464
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95154
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48901
µ(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159531
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396824
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654488
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946679
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268641
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623494
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016403
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453742
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934937
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469008
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04515
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71982
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5481
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44692
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21476
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.643
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82115
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00678
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20027
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40202
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72988
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07164
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40232
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83088
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31691
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158425
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395609
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653181
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945965
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267865
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622612
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015426
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45155
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929819
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462222
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0343
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70694
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53436
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47975
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25187
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62298
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80055
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9856
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17847
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37955
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58932
(394.04, 13.95, 249.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92361
