¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.72312
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.80951
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302813
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639771
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010958
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418648
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860531
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353286
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906136
÷(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52886
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.99417
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.63741
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.47848
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.36982
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.3231
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.28793
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.29616
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.31476
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.37885
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.46564
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.60585
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.8556
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290659
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626404
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99619
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404705
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845016
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33594
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889807
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52616
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01311
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.72999
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.55452
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.43858
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.38995
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.34924
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.35772
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.37194
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.43686
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.51918
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.66093
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.90387
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98299
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278374
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612891
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981278
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388847
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829313
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318377
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874374
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50863
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03114
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.82696
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.63401
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.51655
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.45977
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.41463
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.42199
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.43276
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.49743
ë(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.57511
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.71846
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.95436
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99807
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265951
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599254
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966204
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37211
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813478
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300655
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858692
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4908
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04966
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.92851
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.71707
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.59802
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.53265
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.48706
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.48905
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.5001
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.56063
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.63347
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.77851
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.00712
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00777
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33994
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256546
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585435
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950953
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355191
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797483
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286015
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842772
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4727
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06872
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.03481
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.80382
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.68308
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.60869
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.56262
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.55899
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.57033
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.62652
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.69713
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.84113
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.06219
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02051
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35317
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247976
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576008
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936745
æ(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338123
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781368
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271667
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826603
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45432
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0883
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.14608
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.89438
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.77189
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.68798
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.64141
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.63188
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.64353
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.69518
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.76683
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.90641
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.11964
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03624
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36954
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71965
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239286
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566456
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926211
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32358
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765082
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257104
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810173
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43567
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10842
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.30437
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.00388
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.86456
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.77063
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.72355
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.70781
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.71979
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.7667
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.83943
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.97439
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.17951
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05501
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38905
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73997
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230433
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556721
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915508
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311727
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751501
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242341
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793493
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41675
å(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.127
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.48957
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.12054
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.96124
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.85676
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.80913
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.78688
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.7992
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.84114
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.91502
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.04516
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.24186
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.7368
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3986
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76361
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221472
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546884
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904634
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299691
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738126
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227338
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776605
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39757
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10507
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67805
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.24256
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.06209
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.94647
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.89829
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.86919
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.88187
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.91861
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.99368
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.1188
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.30674
(443.55, 14.62, 262.93) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 11.76716
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28743
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66428
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25886
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212372
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53689
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893631
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28752
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724573
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212163
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759496
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37815
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0828
(443.55, 14.62, 262.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7159
