¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93965
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.38115
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.37702
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.37571
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.37719
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.38148
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.38859
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.908727
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.036745
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.172651
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.322153
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.52541
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.745993
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986123
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248453
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546701
¬(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899572
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46079
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617165
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27447
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0651
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89101
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78854
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81015
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.8776
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.85888
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.8431
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.83025
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.8203
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.81326
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.8091
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.80783
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.80945
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.81396
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.82137
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.907171
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.035106
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.170894
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.325569
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529118
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749993
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990464
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253232
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541409
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872276
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430028
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592131
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24583
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04984
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86757
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76142
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77715
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93697
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.32184
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.30567
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.29251
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.28235
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.27518
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.271
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.26979
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.27156
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.27631
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.28404
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.905916
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.033747
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.169481
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329121
­(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.532947
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75415
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995047
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258204
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546873
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864882
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470312
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567361
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22881
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03467
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84476
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73498
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74508
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89925
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.81777
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.80118
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.78771
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.77733
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.77004
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.76583
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.76469
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.76663
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.77164
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.77973
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.904951
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.032706
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.168362
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332829
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536972
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758548
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999781
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263425
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552591
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871198
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503984
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542948
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21591
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01967
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82254
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70922
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71396
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86262
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22474
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.33313
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.31933
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.30872
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.30131
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.29707
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.29602
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.29814
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.30344
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.31193
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.90423
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.031989
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.167603
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33672
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541185
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763095
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004742
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268845
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558581
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877798
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48551
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518809
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20317
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0048
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80091
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68417
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68377
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82714
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18237
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.90557
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.89142
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.88058
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.87304
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.86879
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.86783
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.87017
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.87579
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.8847
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.903833
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.03157
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.167155
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.340748
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.54557
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767851
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009923
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274511
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564811
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864225
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448974
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501199
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19052
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99006
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77987
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65984
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65452
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79272
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14134
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.36437
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.33546
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.32449
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.31689
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.31269
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.31185
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.31439
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.32031
(332.13, 7.28, 369.77) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.32962
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.903699
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.03144
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.167039
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.344936
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550101
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772795
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015308
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280411
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571255
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842225
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404688
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490317
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.178
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97547
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7594
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63616
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62619
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75938
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10163
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71619
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69489
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17608
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.903896
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.031606
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.167219
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349316
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.554806
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777925
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020905
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28652
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566104
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820818
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352969
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47914
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16563
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96102
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73955
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61317
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59874
(332.13, 7.28, 369.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72716
