¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706462
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654074
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.201944
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.784702
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02804
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10535
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26131
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1789
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.02244
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.87237
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.71119
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.4961
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.452041
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67879
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925063
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197429
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500834
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836895
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214511
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641605
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.184223
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.756474
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.994258
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05926
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22708
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14334
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97943
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.84574
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.67493
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.44718
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.445642
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.671813
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917502
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189218
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491763
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826819
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20336
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62905
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.166389
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.732657
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.95793
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00726
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19154
¼(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.10708
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93648
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.81852
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.63997
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.40027
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.439223
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664815
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.909928
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180968
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482647
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816698
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192134
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616411
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148452
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.712083
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.919105
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94951
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15472
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.07014
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.89359
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.79072
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.60635
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.35533
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.432785
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657798
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902341
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172681
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473492
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806531
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180838
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.603696
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.130415
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.691399
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.877865
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88618
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11665
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03254
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.85078
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.76234
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.57411
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.31238
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.426331
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.650764
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894742
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164357
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464298
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796325
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169471
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.590906
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112284
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.670619
·(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.834276
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81743
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07736
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9943
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.80804
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.73342
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.54324
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.27139
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.419861
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643714
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.887136
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155997
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455067
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786078
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158037
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.578043
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.094066
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.649736
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.788419
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74349
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03688
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95526
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.7654
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.70394
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.51374
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.23234
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.413379
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.63665
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879519
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147607
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445803
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775795
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146543
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.565112
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075761
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.628769
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.740355
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66455
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98241
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91553
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72285
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.67392
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.48561
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.19525
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.406882
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.629572
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8719
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.139185
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436505
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765479
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134987
¾(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552117
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.057378
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.607717
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.690183
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58081
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92242
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.87524
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6804
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.64338
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.45883
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.16008
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400376
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.622483
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864275
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130737
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427178
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755129
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123374
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.539061
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.038922
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.586589
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.637987
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49253
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86008
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83441
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63808
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.61233
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.4334
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.12683
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.39386
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.615386
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.856647
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122262
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417823
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744753
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.111708
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.525946
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.020399
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.565389
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.583828
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39991
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79544
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.79306
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.77557
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58878
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14785
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.13152
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.387334
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.60828
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849018
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113762
Æ(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408444
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734351
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.099994
(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512777
