¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338184
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11861
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75327
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45037
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31678
“(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29286
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61071
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72015
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15576
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.48118
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096012
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319438
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59309
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8896
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211877
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57518
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97797
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424857
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935048
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50359
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06443
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70192
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3926
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25134
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22418
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85769
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60609
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97658
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.21889
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096328
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317056
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586657
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882602
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204275
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568254
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970358
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414239
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923234
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45573
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01114
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65141
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33583
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1869
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15677
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14159
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49483
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78133
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.96275
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096929
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317663
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58035
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875776
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196834
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561489
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962895
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40574
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91153
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40864
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95876
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60183
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28013
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1234
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09067
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03078
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76674
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5915
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.68984
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097761
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318532
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574221
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869122
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189922
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554829
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955577
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397617
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87106
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36232
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90731
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54518
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22544
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06087
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00711
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9225
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92539
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40692
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35589
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.08501
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098852
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319759
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568225
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862646
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184002
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548297
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948412
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389709
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829855
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31677
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85669
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48811
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17179
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99931
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91375
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81674
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80756
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44089
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.03424
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.64183
«(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100228
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321186
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562411
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856307
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178146
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541914
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941385
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381971
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789318
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.272
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80696
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43199
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11913
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93871
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78983
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71346
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69269
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65726
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72429
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.2142
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101851
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322943
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559753
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850167
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172471
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535692
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934518
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374374
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749468
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22796
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75809
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37675
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06748
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87044
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66864
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61259
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58068
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71819
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42545
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.80138
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103758
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324966
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561931
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844182
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166907
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529589
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927831
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366976
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728682
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18469
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71008
¢(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32244
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01679
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77242
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55567
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51404
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47148
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54309
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13723
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.30151
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1059
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327286
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5644
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838384
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161477
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523647
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92128
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359748
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713427
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14217
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66292
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26903
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95744
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67657
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44753
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4178
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36506
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3832
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20386
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.73804
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10833
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329883
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567173
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832779
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156164
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517842
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91489
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352659
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698876
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10036
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61659
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21648
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89816
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58289
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34193
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29945
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26131
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24313
(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33061
