¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514224
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91385
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9328
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02963
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23336
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48648
ì(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69878
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09773
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.96601
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.94827
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209605
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471998
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758919
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075473
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424725
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811848
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805592
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322278
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905466
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54086
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23642
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0328
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92522
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94607
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05124
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26032
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4915
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85707
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.97217
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.13705
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.30719
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21542
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478346
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766132
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083481
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433583
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821248
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817373
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335518
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92043
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55136
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24844
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04664
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9367
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95949
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07488
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28794
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49767
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9291
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.66794
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.29869
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.68044
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221186
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484642
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.773347
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091423
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.442367
é(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830476
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.264767
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348631
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928838
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56054
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26046
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06044
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94829
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.973
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09001
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31625
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52794
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0006
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.7547
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.49081
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.06608
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.226903
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490884
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780497
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.099295
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451074
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.839774
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.275165
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762424
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935743
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56557
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27249
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07432
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98668
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09558
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33768
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60763
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.51559
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85581
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.68847
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.41698
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232567
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49707
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787581
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107097
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459706
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.848982
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.285467
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.772398
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942531
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57053
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28397
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08617
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9718
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00046
Ê(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10157
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36851
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68896
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3301
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.94456
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.89185
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.6757
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.238179
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503199
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.794597
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114823
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.468256
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.8581
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.295666
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.782276
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.327894
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57545
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28961
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09651
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98374
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01443
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10795
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39593
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.10745
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3878
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.03514
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.05233
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.93843
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243738
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509486
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801543
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.122476
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476725
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867123
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.305763
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.792062
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.338971
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.939953
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29518
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10689
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99578
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02309
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11469
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14915
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97806
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.44709
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1276
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.20346
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249239
(413.27, 14.82, 313.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515757
