¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79945
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010108
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162325
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323704
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495057
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677279
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081082
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838256
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404297
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0499
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86735
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42547
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02841
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3642
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47077
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5817
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69712
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81719
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93752
ÿ(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05967
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18677
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31894
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45647
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19414
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.3177
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906057
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05067
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205155
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369014
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543096
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728259
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410283
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863411
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432899
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08264
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88767
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43563
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05839
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3664
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47305
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58401
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69946
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81956
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9445
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07103
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19835
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33078
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46855
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89557
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.36206
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944132
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092164
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248995
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415429
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592278
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780523
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767735
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88854
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461462
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11542
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90741
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46323
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08918
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37074
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47742
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58847
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70399
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82421
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94923
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07935
‚(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21239
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34511
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48321
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65433
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.51163
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984332
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134635
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293907
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462996
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642734
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834125
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200507
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913639
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489978
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14811
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92654
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49152
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12074
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37715
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48399
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59513
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71081
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83117
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95636
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0866
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22206
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36201
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62109
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.39453
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025498
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178106
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339899
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511703
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694413
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065238
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426998
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938658
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518464
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1808
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94504
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52053
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15315
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38568
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49265
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60402
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71988
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84041
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96579
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09623
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23193
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37309
ÿ(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05769
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37254
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067573
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222586
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386978
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561599
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747425
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377357
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449104
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96365
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546892
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21346
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97338
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55032
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18634
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39632
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50351
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61509
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73118
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85195
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97759
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10824
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24423
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40029
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55779
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.35027
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110661
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268117
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435189
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612731
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801723
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71429
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471154
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988564
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575276
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24603
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99416
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58076
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22033
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40911
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51656
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62839
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74474
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86577
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99171
(335.92, 7.49, 350.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12272
