¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25855
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78023
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40323
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18836
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17949
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42799
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44826
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50701
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7657
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21944
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.24249
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.21877
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.19846
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.18155
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.16801
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.15784
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.15102
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.14754
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.14742
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.15063
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.15719
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.259931
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.429522
£(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.611502
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807291
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076497
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381705
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766659
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23028
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763721
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383902
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22757
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21577
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44343
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42258
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4767
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72158
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16608
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.40006
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.37614
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.35566
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.3386
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.32496
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.31471
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.30784
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.30435
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.30423
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.30749
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.31413
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.246027
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.414633
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59557
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.80229
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078794
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384212
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753951
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215727
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746843
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364197
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266299
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26334
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48997
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39713
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4467
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.678
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11345
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.564
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.53986
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.51921
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.502
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.48825
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.47791
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.47099
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.46749
Ÿ(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.46738
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.47069
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.4774
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.232382
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.400038
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57987
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804312
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081034
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386701
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740983
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200861
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72969
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344108
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304493
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31039
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46205
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37193
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.417
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63496
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0615
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.73454
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.71018
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.68934
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.67199
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.65811
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.6477
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.64073
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.6372
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.63711
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.64046
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.64726
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.219009
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.385687
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564496
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806328
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08322
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389152
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728831
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185757
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712193
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323668
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32423
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3568
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43432
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34695
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38756
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59247
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01025
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73697
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.88736
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.86633
ª(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.84882
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.83482
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.82432
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.8173
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.81375
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.81368
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.81708
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.82396
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.205838
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.371616
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556396
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808318
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085392
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391547
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731529
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170346
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694427
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332397
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340666
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4026
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40678
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3222
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35839
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55054
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95969
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67484
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.07168
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.05045
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.03278
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.01865
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.00805
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.00097
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.99741
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.99736
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.00081
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.00778
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.192904
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.357817
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.558152
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.810244
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087555
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393949
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734154
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154704
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676343
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344291
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355715
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44769
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3794
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29227
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32955
ª(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50917
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9098
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61359
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.26343
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.24199
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.22415
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.20989
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.1992
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.19207
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.18848
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.18845
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.19196
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.19902
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.180262
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.34424
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.559897
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812168
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089644
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396255
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736769
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138803
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657949
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355064
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369259
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49208
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3522
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26047
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30101
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46834
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86065
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55322
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.46293
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.44128
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.42326
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.40886
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.39808
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.39088
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.38728
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.38726
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.39083
(340.01, 7.59, 372.96) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.39799
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.167823
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331192
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561612
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81405
(340.01, 7.59, 372.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091685
