¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9626
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88414
ë(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27212
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68891
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10705
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45767
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81507
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1182
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4083
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71353
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03494
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3738
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7314
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.016907
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.180979
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.361983
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566864
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787371
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019167
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278519
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.562562
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874928
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219995
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589786
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019209
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122275
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710061
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.352
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09993
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8393
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22427
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63769
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08264
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56285
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8818
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15944
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45132
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75841
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08179
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42278
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8366
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.007948
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.171377
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.355275
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559602
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775574
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008892
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267297
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550257
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861378
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.205003
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56972
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997449
ó(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.478162
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6759
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31281
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07147
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79648
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17853
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58871
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03008
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.576
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90928
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20242
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49729
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80636
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1319
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47518
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03891
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.999174
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.161975
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.348701
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.552485
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764015
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99882
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.256297
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538199
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.848102
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184686
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550647
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976103
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454112
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642394
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27446
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04363
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7555
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13483
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54194
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97994
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6452
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9245
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2183
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52762
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85371
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18531
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53102
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12429
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.990587
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.154352
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.342263
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544888
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753705
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988948
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24552
ø(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526386
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835099
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163563
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531936
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.955166
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.430533
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609504
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24485
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01642
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71648
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09318
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49737
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04581
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66228
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94228
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23679
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54697
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87393
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21892
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61515
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1406
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.982183
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.148514
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.335961
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.534632
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.744819
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.97928
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234966
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51482
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822371
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142875
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513587
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93464
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.407423
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577259
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22194
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98991
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67928
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05348
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45494
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19957
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68173
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96257
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.258
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56911
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89706
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30245
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77473
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23931
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.973965
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.142802
ã(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329797
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524592
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736116
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969816
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224635
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5035
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804828
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.122615
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.495594
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.914521
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.384778
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914913
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19957
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.964
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64398
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01577
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56304
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35862
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70361
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98538
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28182
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.594
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99177
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49593
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94086
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41534
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.965933
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.137216
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.32377
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.51477
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7276
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960555
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214526
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492425
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786782
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104243
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477962
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.894808
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361548
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.88884
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17773
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93872
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61045
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98826
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70833
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45897
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72802
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01081
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30834
(388.53, 12.47, 326.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6989
