¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
›(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835144
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353397
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652049
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977622
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207179
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467643
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733938
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019343
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325912
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24924
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51509
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79613
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0937
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74462
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3149
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62484
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58258
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05661
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08845
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.985145
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.147584
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.32204
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871479
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079058
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303122
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545633
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808975
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06953
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343671
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641515
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951327
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12449
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38291
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64364
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922886
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222641
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09603
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35437
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62735
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91613
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31131
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16779
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70645
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54296
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95316
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97516
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.981122
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.143274
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673561
­(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865956
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073136
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2967
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538702
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801437
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061042
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334498
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631513
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880762
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050654
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279312
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556246
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829604
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122822
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94865
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19986
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46519
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74572
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0427
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72359
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4486
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50813
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85495
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86759
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.977262
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.139138
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668672
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860701
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067452
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290601
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532118
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79426
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053025
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32583
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622079
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8125
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979215
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174541
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465817
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739364
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026356
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334701
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0513
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30933
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58201
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87053
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29497
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1687
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47712
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73465
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01152
¬(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.973563
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482985
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.663996
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855693
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062056
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284757
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525782
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787406
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045516
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317668
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590755
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746372
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910097
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082469
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35701
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652069
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933106
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23485
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89022
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15947
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42474
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70527
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00227
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71193
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1593
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6078
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.970024
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.47888
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659546
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850932
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05691
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279225
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519787
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780903
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038429
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309983
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529484
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68241
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843207
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012494
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251923
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55006
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842905
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138332
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63326
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9978
(431.51, 10.31, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27356
