¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ş(393.56, 14.70, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45108
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.798861
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.792436
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.78694
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.78241
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.778826
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.784199
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.829151
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.96969
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.924702
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.90092
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.879304
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.858837
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.839456
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.821177
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.803959
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.787803
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.77268
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.758571
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.745477
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.733376
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.722249
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.712101
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.702895
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.694643
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.687341
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.680974
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.67552
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.671003
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.667398
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.66987
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.690315
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.735506
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.842817
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.893779
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.860355
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.83784
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.816478
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.796222
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.777071
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.759
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.741981
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.725997
› (393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.711046
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.69709
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.684127
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.672152
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.661149
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.651094
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.641984
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.63381
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.626571
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.62025
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.614851
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.610354
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.606767
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.60858
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.624397
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.657163
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.71562
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.850602
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.849551
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.820455
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.798112
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.776905
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.756798
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.737786
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.719838
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.702943
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.687078
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.672232
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.658381
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.645513
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.633618
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.622677
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.612694
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.603646
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.595531
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.588335
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.582047
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.576675
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.572206
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.568631
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.570153
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.583954
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.61198
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.659251
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.741657
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.823591
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.796347
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.774106
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.75299
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.732975
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.71405
Ÿ (393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.69618
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.679359
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.663562
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.648778
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.634987
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.622174
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.610327
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.599433
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.589491
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.580477
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.572392
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.565224
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.558961
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.553601
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.549138
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.545579
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.546952
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.559762
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.58552
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.628046
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.69762
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.859584
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.811493
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.784958
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.762764
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.741686
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.721718
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.702826
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.684996
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.668202
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.652438
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.637679
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.623917
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.611127
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.599302
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.58843
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.578504
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.569505
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.561432
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.554274
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.548016
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.542668
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.538211
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.534649
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.535965
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.548343
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.573148
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.613762
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.678802
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.807253
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.811641
š (393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.7851
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.762889
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.741812
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.721836
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.70294
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.685106
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.668312
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.652547
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.637776
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.624004
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.61121
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.599383
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.588514
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.578576
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.569573
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.561491
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.554331
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.548075
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.542718
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.53826
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.534688
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.536007
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.548388
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.57319
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.61381
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.678854
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.807391
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.824059
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.796781
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.774517
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.75339
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.733358
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.714414
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.696531
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.679696
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.663883
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.649083
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.635273
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.622445
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.610583
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.599679
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.589716
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.580692
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.572591
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.565403
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.559129
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.55376
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.549293
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.545708
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.547081
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.559888
œ (393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.585673
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.628221
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.697847
(393.56, 14.70, 307.68) (414.46, 8.91, 312.02) (0.81, 2.16, 0.81) Human 4.860414
