¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545177
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06356
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02199
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54241
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71476
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99801
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47921
(378.45, 15.43, 279.99) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 17.21526
(378.45, 15.43, 279.99) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 17.18066
(378.45, 15.43, 279.99) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 17.14954
(378.45, 15.43, 279.99) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 17.12187
(378.45, 15.43, 279.99) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 17.09761
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.98843
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.96522
Ï(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.437831
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628342
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833824
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056155
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297315
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559852
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846622
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161034
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507285
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839016
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156916
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453678
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774623
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144351
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559141
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01543
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82023
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37634
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5998
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.80043
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.81232
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.82711
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.84484
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.86551
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.88914
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.0764
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.19245
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.16877
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.442959
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.633842
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83976
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06256
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304309
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567469
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854942
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170173
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497709
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82656
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16318
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460423
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781879
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130609
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516729
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968811
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62588
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13349
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48759
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.04257
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.05249
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.06517
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.08063
Í(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.09887
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.11991
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.42117
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.40473
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.38055
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448188
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.639489
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845843
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069157
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311486
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575265
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863469
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17954
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486776
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814576
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170112
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467913
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789993
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13936
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519666
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93495
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43859
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8996
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37816
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.05809
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.02809
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.00094
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 13.97661
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 13.95508
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 13.93634
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.65494
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.62556
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.60086
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453576
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645261
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852079
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07591
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318797
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583231
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872187
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176991
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476205
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803062
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161447
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476191
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798913
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149093
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530165
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946447
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43017
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6742
×(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2714
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.11554
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.08536
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.05803
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.03355
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.01188
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 13.99299
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.88526
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.8553
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.83004
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.459031
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651132
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858443
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082812
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326277
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591416
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881129
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167694
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466072
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791976
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149298
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485229
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808683
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159658
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54173
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959028
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55363
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55698
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.56275
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.17626
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.67818
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.7474
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.72941
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.76567
(378.45, 15.43, 279.99) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.05286
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.12488
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.09428
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.06845
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.46464
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657177
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864951
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089839
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333951
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599757
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885286
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158733
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456355
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78134
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137607
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495068
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819335
æ(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17121
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554276
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972752
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68078
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71489
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.40666
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.27559
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.18305
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.78432
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.22562
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.73563
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.74479
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.51464
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.54435
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.57629
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.470327
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.663346
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871627
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097039
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341761
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608292
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877389
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150174
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447017
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77115
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126444
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505705
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830844
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183649
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567822
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08571
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.0471
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01851
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01255
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01702
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.04067
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.11466
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00159
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.824325
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.897498
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.14803
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.17567
(378.45, 15.43, 279.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.20545
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476192
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669621
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878406
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104412
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349778
