¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56235
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951871
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56676
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26496
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9826
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70327
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69516
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95764
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95819
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23542
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.59677
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.57546
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.55799
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.54437
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.53457
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.52859
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.52642
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.52806
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042144
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264987
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50623
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768157
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051664
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355394
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688028
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053807
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457884
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907312
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417439
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96831
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58533
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28614
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97229
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65235
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6049
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98246
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94246
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21544
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.98007
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.95826
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.94037
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.9264
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.91634
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.91016
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.90786
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.90944
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040521
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263246
ñ(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504354
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766107
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047906
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351287
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683505
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048846
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45493
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907432
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420585
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985126
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60435
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30781
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9629
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64186
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51655
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99079
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92749
(341.84, 7.16, 370.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19643
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.16337
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.1369
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.1144
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.09588
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.08129
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.07064
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.06391
(341.84, 7.16, 370.62) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.06109
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376561
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646773
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942312
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268073
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629974
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.031453
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.479275
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625529
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28035
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02207
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58777
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18779
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94654
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0919
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02494
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40594
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97546
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381925
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65263
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948732
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.273904
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634055
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.035992
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484355
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63252
Ç(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28832
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96822
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50179
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09244
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78519
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8267
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60806
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15344
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97571
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387235
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658429
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955091
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280902
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640305
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.040416
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.489305
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639169
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29597
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90629
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41764
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99916
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64572
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57222
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32361
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58284
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97467
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392487
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664166
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.961379
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287826
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647963
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.047193
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.494125
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645559
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30327
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87938
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36473
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90793
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54422
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3278
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0511
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07411
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9723
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.397683
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669841
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967601
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294678
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655541
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.055615
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501565
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651672
Ç(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29414
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85322
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33612
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86644
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45133
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09296
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78977
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59744
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96866
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40282
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675451
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973752
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301451
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.663035
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062367
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.505542
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657474
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27312
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82778
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30831
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83583
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38493
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85996
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.539
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28773
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10233
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407897
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680996
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978097
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303567
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.662452
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.060081
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.502989
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66295
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25213
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80311
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28132
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80618
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25286
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62851
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28375
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01354
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46944
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409076
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680034
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.976332
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301626
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660306
(341.86, 7.13, 370.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.057698
