¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321538
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04019
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451773
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909622
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42181
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998605
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65277
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42764
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33188
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42192
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83369
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7075
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57446
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.05069
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327067
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590796
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879085
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670099
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042235
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454027
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912123
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424646
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0018
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6566
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43657
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34234
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44794
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84694
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70491
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53827
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.98956
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328824
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592557
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881099
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671873
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04421
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456244
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914565
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427409
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0049
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66417
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4453
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35251
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45816
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85944
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70062
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55021
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.91881
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330537
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594349
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883059
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199674
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046109
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458331
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916929
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430044
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00788
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67151
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4538
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36244
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46783
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87123
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71168
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5593
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.86841
ô(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332204
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.596092
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.884965
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20177
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55084
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460392
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919207
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432586
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01075
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67865
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46204
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37206
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48335
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88228
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73729
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56547
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.82345
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333828
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597783
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886818
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203806
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.553326
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93944
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921374
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435019
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01351
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68558
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47001
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38143
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50121
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89676
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76175
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.05196
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.74918
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.335299
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599426
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888617
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.205784
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555747
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.942127
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.371956
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43736
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01615
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69227
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47777
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39048
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51862
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91513
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78502
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32794
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.69743
Í(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336599
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601018
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890359
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.207708
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558103
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.94474
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.375288
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439593
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0187
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69879
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48531
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40211
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53554
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93252
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80714
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.87983
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.68492
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337859
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602559
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892047
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.210131
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56039
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947279
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.378538
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.859797
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.467199
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70507
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49257
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41589
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55198
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94896
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98795
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90179
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.63376
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339079
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60405
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893679
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.212479
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562613
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.949746
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.381706
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.863354
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.40664
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0308
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4996
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42924
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56798
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27882
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60424
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92191
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.55419
¡(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340281
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605489
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.895254
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214725
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.564767
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952135
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.384793
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.867596
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.411228
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03799
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76978
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63017
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66868
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95105
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62796
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94016
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53339
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341552
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606875
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896771
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216617
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566854
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.955052
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.387796
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.872178
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.415714
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.045
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77852
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64056
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68266
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96804
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65057
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95653
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.5193
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342775
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608208
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898232
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218442
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.568871
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958098
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.390717
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.876294
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.420095
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05183
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78702
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65064
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69616
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98446
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67201
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.97101
(406.58, 14.30, 245.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.50205
