¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‰(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648122
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060423
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154308
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263909
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393582
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529964
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673707
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825228
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985199
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154281
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339421
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54017
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753764
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981425
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224493
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536958
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781478
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58584
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61606
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63446
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46792
…(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33335
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96346
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51584
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00677
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00411
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.603216
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770844
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948918
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038017
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131104
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228315
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350474
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484887
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626451
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775648
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933124
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099472
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279779
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477108
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686933
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910471
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149063
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404121
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243978
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58583
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44328
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4227
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14909
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01355
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69913
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3558
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0111
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2294
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.581524
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.747694
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92526
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016525
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108804
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205222
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308646
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441121
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580569
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727557
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882621
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046427
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222018
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416018
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622232
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841853
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076083
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326454
†(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762736
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907789
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25699
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20059
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97152
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68114
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44509
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0862
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68702
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34189
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.560204
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724991
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901033
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995831
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08738
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183034
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282962
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398625
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536103
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680936
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833686
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99496
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166043
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356872
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559634
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775448
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005565
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251338
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460791
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356678
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10313
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98654
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80411
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40725
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20089
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82727
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04293
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46038
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.539305
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702726
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877266
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975981
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06686
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161737
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260922
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364576
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492943
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635717
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786242
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945148
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113039
…(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299551
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498992
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711184
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937322
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178805
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357812
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864064
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11215
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78019
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6359
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2361
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91748
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71483
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16336
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58501
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.518785
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.680859
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.853963
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956969
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047166
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141362
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239791
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342656
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451138
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591898
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74026
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896853
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062302
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244049
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440308
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649031
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871352
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085039
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258642
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441532
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473414
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5812
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41836
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07138
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69518
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74065
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28985
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498697
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659482
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831106
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938747
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028331
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121871
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219566
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321714
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42851
ˆ(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549417
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695725
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850093
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013145
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190316
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383512
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588875
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807559
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993597
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16311
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341654
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969405
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44182
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20878
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91299
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52678
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77075
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91265
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478961
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638461
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808717
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921371
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01035
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103249
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200261
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301671
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407741
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518723
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652586
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804809
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965552
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138309
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328569
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530705
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745892
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905437
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071057
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245422
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487771
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595673
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00678
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76067
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38861
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80519
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.459641
(330.04, 7.07, 327.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617908
